,year,vector
0,1985,"[19.092431515455246, 25.971916913986206, -5.446659302338958, 1.1579498453065753, -0.4813722362741828, 6.550339628010988, 14.311657890677452, -16.965459547936916, -20.17566626542248, -22.931250035762787, -6.515252009034157, 17.811287789954804, 7.729829329997301, -13.15741105005145, 4.221397086977959, 2.248182915849611, -6.030619716271758, 4.634837783873081, 14.82268413156271, -3.623297493904829, 12.729976128786802, 10.08058874309063, 15.695669052191079, 14.612680725753307, -12.132139913737774, 2.362345803529024, -26.53915946185589, 12.70929428562522, -12.934958262369037, 5.417196871363558, -9.008724523708224, 9.73699439316988, 11.858459901064634, 0.2995108515024185, 1.5873903408646584, -15.277038678526878, -9.128213781863451, 9.404178120195866, 5.858328962698579, -1.2677021902054548, 21.224977031350136, 6.933966591954231, -5.468651294708252, 19.512185348881758, 22.11352814733982, -14.987303476780653, 6.602066840976477, -22.58092836663127, -29.04442314710468, 6.077926304191351, 18.51592930406332, -4.66960537887644, 12.53897899389267, -0.34523703902959824, 7.176762975752354, -2.41565402969718, 30.703543812036514, -9.83272442780435, -0.97276771068573, -11.128015488386154, 3.8556585907936096, 5.11656304821372, -16.781707599759102, 7.529853286221623, -6.974497349001467, -2.7109626345336437, -12.367174366489053, 6.173049438744783, -7.900190891698003, -9.474075816571712, 11.025031056255102, -33.60087840259075, 2.8180498629808426, 12.402230679988861, -3.7445961255580187, 2.885749077424407, -2.253689207136631, 9.953962042927742, 6.571099602617323, 16.84244506061077, 8.298306617885828, 1.2660037092864513, 1.2570110708475113, 1.5614138096570969, -12.462233558297157, 0.990351477637887, 14.301328755915165, 19.710440281778574, -18.170609906315804, 9.957767011597753, 52.94357639551163, -23.846620857715607, 30.980060573667288, -3.88949029520154, -15.628421071916819, 4.009478066116571, 12.332555461674929, -20.2706066519022, -53.390188694000244, 16.078328147530556, 8.139174059033394, 23.479924097657204, -1.5743289245292544, -37.31760761141777, -8.10794735327363, 12.37888180842856, 5.020349610596895, 23.969956405460835, 11.459713816642761, -25.362008795142174, 30.17079822719097, 36.004544734954834, 2.015309039503336, 19.43868574767839, 6.054124899208546, -3.231105746002868, 21.716451227664948, 6.659567005932331, -30.067937955260277, 14.032537929713726, -12.30557782202959, 54.0448899269104, -44.12544210255146, 13.647118926048279, 1.1828634198755026, -8.575567662715912, 37.7634362578392, -27.849727924913168, -28.010052397847176, -13.169675657525659, -6.158702928572893, 20.032322883605957, 15.219005630351603, -20.756689131259918, -16.969548977911472, 35.90903615951538, -8.262321848422289, 16.469846926629543, -6.375701951794326, 39.60977331548929, 4.991713248193264, -27.264451161026955, -21.26488997042179, -0.39222249761223793, 53.55289974808693, 23.954512774944305, 5.679356351494789, 36.12347702682018, -10.063015915453434, 26.24549551308155, -25.765013813972473, 8.431393508682959, 31.42940863966942, -33.98511530458927, 14.162120181135833, -4.446377323940396, 19.172119684517384, -7.175268357619643, 36.05516956746578, 9.20535514689982, -6.276201846078038, 3.2141724321991205, -36.51409091055393, 26.780710196122527, -6.464191389270127, -15.642831489443779, 5.574997639283538, -29.22602315247059, -23.48509754613042, 4.358556398190558, 8.758964642882347, 1.3680899515748024, 14.47904109954834, 3.848148257471621, 10.964364485815167, 15.204661056399345, 14.745516061782837, -18.89492130279541, 7.416673158295453, 12.951709253713489, 36.39900183305144, 3.669817605987191, 1.2792551890015602, -3.220156602561474, -26.35895025730133, -19.962990030646324, 1.6412175223231316, -0.4188118502497673, 1.807405885308981, -11.702204875648022, 2.7538938857614994, 16.81015507876873, -9.881754234433174, 26.204481825232506, -9.795610971748829, 2.394811037927866, 0.48393065482378006, -2.043012149631977, 21.218199774622917, -34.122538059949875, -6.981006547808647, -8.606068024411798, 7.562747225165367, 3.68167919293046, 16.722143553197384, -1.655225639231503, 1.5471998378634453, -5.609795205295086, -1.3047264255583286, -4.272121640853584, -9.966895520687103, -14.596570909023285, 9.585212309844792, -29.170297630131245, -20.42376834899187, 2.931365280877799, -15.670833840966225, 31.33278538286686, -1.287211637943983, -7.484844960272312, -31.36851830780506, -1.3485637232661247, 9.59364727139473, -13.868825186043978, 24.48341989517212, 26.625740941613913, 22.699501629918814, 23.262564599514008, 5.2012419160455465, 34.240351013839245, 8.953000083565712, -4.249575447523966, 6.728930796962231, 5.387152008828707, 17.438257545232773, 9.217389520257711, 6.602644946426153, 7.998280223459005, 34.568260595202446, -16.89361043460667, 17.987518429756165, 32.871748089790344, -14.452171437675133, -26.70094072818756, -16.752120777964592, 12.074494123458862, 13.201815977692604, 23.431731522083282, -5.082648410461843, -14.622513089329004, -0.3857116177678108, -9.274911031126976, -14.403563180938363, 25.27334602177143, 2.5516893453896046, -9.96404992043972, -14.106181424111128, 19.593035385012627, 18.838352024555206, 16.525280810892582, 1.3657398112118244, -36.64338281750679, -16.088070515543222, -16.562197268009186, 9.992950124666095, 18.89060540497303, 12.424141966737807, -15.540786050260067, -13.660936241736636, 12.421343475580215, -0.011702612042427063, 0.885432206094265, 2.6743534728884697, 7.505347866564989, 2.2164981197565794, 13.92775247991085, -1.1261462271213531, 19.767452746629715, 22.377165406942368, 7.186248917132616, 6.427530255168676, 10.60289565473795, -1.4270669966936111, 17.33059561997652, 12.784279435873032, 13.356159625109285, 22.555702909827232, 4.633605130016804, -7.529210180044174, -35.40490925312042, 11.086208544671535, -12.199517741799355, -0.5944506339728832, 10.826368443667889, 1.8819764479994774, -36.98664873838425, 3.291555083822459, -6.573681429028511, -8.369956814218313, 23.442829690873623]"
1,1943,"[3.228497102856636, 2.658252574503422, 1.8586865067481995, 2.2848368920385838, -2.700846329331398, -3.8946394622325897, 1.5256722271442413, -8.382318288087845, -4.3642168790102005, -2.1164135336875916, 3.7915431931614876, 4.30728517845273, 2.2199241630733013, -5.846078127622604, 2.2674847468733788, 4.217443972826004, 0.748470775783062, -8.959977835416794, 1.1253381334245205, -5.375759035348892, -5.441695526242256, 3.3948986446484923, -2.0870536267757416, 1.7058417797088623, 4.8552181124687195, -1.730563168413937, 1.0743459686636925, 2.532048135995865, -4.517288334667683, 3.240338124334812, -2.2337193973362446, -3.533124662935734, 2.877670034766197, 0.7062422633171082, -12.2955864071846, -3.992019034922123, 5.472993984818459, 5.76559978723526, 6.535165518522263, -3.5689863711595535, 5.689016964286566, 1.75688430480659, 1.9620856493711472, -5.75191655382514, -2.280447318451479, -1.690078780055046, 2.6830218881368637, -3.1254242081195116, 2.135492403060198, -2.354116588830948, -3.242653599008918, -1.0943236071616411, -4.260215476155281, 4.191730692982674, -1.9341334160417318, -5.327295303344727, -1.1056334897875786, -0.2564550694078207, -1.6945707350969315, 2.541616939008236, 0.6002397984266281, 1.5493308193981647, 3.493515571579337, 1.0592907648533583, 0.7048893570899963, -0.32491037994623184, -4.704046979546547, 0.06446225941181183, 1.8119570910930634, 2.567289024591446, 0.06256641447544098, -6.445282317698002, -5.30741211771965, -1.6350662801414728, -0.9282179996371269, 3.306977242231369, -3.1902430206537247, -7.92349261790514, -5.405454397201538, -6.795454703271389, -7.324332527816296, 4.926674485206604, -3.198638692498207, 1.6817851606756449, -8.687547385692596, -1.1524025462567806, -2.22583519667387, -3.929562110453844, -3.687717631459236, -1.763543002307415, 2.62262399494648, 1.3275215052999556, -0.22656095027923584, 6.11875481903553, 1.8805901259183884, 4.320650722831488, 7.5629856288433075, 3.6637629866600037, -4.943421233445406, 1.156750462949276, 0.5197267099283636, 6.597029060125351, 2.5305452030152082, -4.491888348013163, -6.262371808290482, 4.691004365682602, 0.016980893909931183, -11.697111427783966, 5.6824032962322235, 3.9748371206223965, -3.5690987035632133, 5.443298652768135, -4.7812362825497985, -11.284687668085098, -2.868484579026699, -2.1951265707612038, -2.4194228127598763, -1.9825203120708466, 2.2004691679030657, -3.631280368193984, -2.064193030819297, 7.32046739757061, 4.025129806250334, -3.403088688850403, -3.6402947306632996, 3.739493280649185, -2.0488961562514305, -1.1522075235843658, -3.167008563876152, 0.3922681696712971, 0.5884425938129425, 1.4486530274152756, 2.0964767895638943, -0.743569865822792, -5.962301485240459, 1.4196292757987976, -1.686653196811676, 2.176241435110569, -0.38166727125644684, -6.719487719237804, -3.3507435023784637, -0.6409918442368507, -1.594595454633236, 9.503349795937538, -1.7405014038085938, -0.055357083678245544, 8.334492862224579, 0.7591640055179596, -0.23003647476434708, 0.6963347867131233, 1.4431717060506344, 3.107279758900404, -0.4971826523542404, 4.428442344069481, -0.0608908012509346, 6.563050627708435, 0.4047886059852317, 4.742777585983276, -2.806807555258274, -2.0156653970479965, 5.7899951338768005, 1.7087031304836273, 3.4431238919496536, -7.595434084534645, 0.5217283954843879, -11.293156296014786, 0.6333880200982094, 6.446020592004061, -8.068113692104816, 9.012938022613525, 4.840985149145126, 0.9672462120652199, -3.2411225475370884, 4.006996288895607, 3.242459997534752, 0.7474055583588779, -4.251868799328804, -0.7949870731681585, -0.6403992306441069, 2.4563107639551163, -3.6584955751895905, 9.251353681087494, 5.286683768033981, 4.4539478570222855, 0.6425278335809708, -5.624616384506226, 2.070542089641094, 2.2960422709584236, 3.8713969588279724, -1.6225636452436447, -2.075368913123384, -4.308718524873257, -1.707318415865302, 6.816303111612797, -0.4818011000752449, -3.1529635787010193, -4.651983454823494, -2.9573405981063843, -1.2452590316534042, 7.743589609861374, -0.2668284475803375, -1.2422215566039085, 2.289616521447897, -7.226310044527054, -5.905665449332446, -1.7066560536623, 3.0783721208572388, 5.19028727710247, -4.844362303614616, 7.620288595557213, 8.569234937429428, -10.251548439264297, -1.8597198380157351, 6.088060110807419, -2.460958421230316, -4.12504518777132, 0.31111304834485054, -3.6387208104133606, 4.927572160959244, -3.5672472715377808, 6.598554819822311, -1.1204327940940857, 3.0030167177319527, -1.9227778017520905, -9.930572390556335, -4.035847708582878, -6.340726435184479, 4.4341335613280535, 2.0131807699799538, -2.5378928259015083, -3.611501917243004, -0.0371796190738678, 2.6278818920254707, 0.23728087544441223, -2.764828644692898, 1.8435830995440483, 4.510119652375579, -7.935651183128357, -3.8389952145516872, 0.4629630595445633, 8.536091089248657, -0.8737025880254805, -2.9107794910669327, -4.048840032890439, 3.55917033017613, 3.1813403591513634, 10.142885565757751, 2.8448849618434906, 4.55953922867775, 2.563043311238289, -2.458768829703331, 2.2132759541273117, 4.5061599761247635, -1.8141867257654667, 3.9639384783804417, -3.4880167208611965, -4.533516421914101, -0.34867703914642334, -1.4842472150921822, -6.363719187676907, -0.5440626293420792, -4.656421273946762, -4.356290966272354, -2.4753228574991226, -1.9992942167446017, -2.7638987563550472, -7.263393610715866, -0.9589462615549564, 1.7665307074785233, 7.1382150426507, -1.5959491431713104, -2.0520919039845467, -7.105695933103561, 0.061484649777412415, 1.4331446811556816, -10.87169799208641, 2.772332079708576, 0.7212456464767456, -5.192174341529608, 4.408468060195446, 1.7718979865312576, 3.2526466101408005, 5.5448297560215, 1.8402189165353775, 1.682134009897709, -1.7298039942979813, 4.190563857555389, 6.751631325110793, -2.468657672405243, 10.034794464707375, 0.5783068249002099, -8.596680976450443, 3.375996872782707, 1.0497996136546135, 2.649387799203396, 1.6242333315312862, -3.15700301900506, -1.9984606020152569, -2.5565354712307453, -0.9075782001018524]"
2,1993,"[-13.493701086379588, 7.58732492197305, 13.662791872397065, -0.7128921430557966, 3.5727102160453796, -1.360989548265934, -6.872616069857031, 8.081884011626244, 2.9490614384412766, 15.019316878169775, 1.367399605922401, 0.09993370622396469, 12.72910851240158, 13.658587401732802, -5.6641208389773965, -6.3592225685715675, -7.840697634965181, 15.655593052506447, -4.069007009267807, 11.95950497686863, 5.534073557704687, 29.731596678495407, 3.4522323235869408, 2.5101468563079834, 2.395837754011154, -8.719011748209596, 2.2894454803317785, 15.278103105723858, 4.936905498616397, 13.397494185715914, 0.16254297643899918, -4.436091262847185, 9.853083431720734, 0.12163315853103995, -19.122780352830887, -21.366675592958927, -8.851182214915752, 21.45883844792843, -6.909422963857651, -1.472315315157175, 4.136211866512895, 3.9012116119265556, -2.0397329423576593, 1.4222046732902527, 7.38184616714716, 2.6683751456439495, 15.865716050378978, -3.001833688467741, 3.185355208814144, -14.717411413788795, 6.935265518724918, -12.02677983045578, 17.92861969769001, -1.8002890571951866, -6.308547292370349, -8.64865942299366, 9.897366002202034, -6.896711345762014, 11.307197332382202, -2.458031253889203, -9.83028893172741, -7.1878620982170105, -8.378685057163239, -1.409541741013527, 13.798990368843079, -13.947016075253487, 4.7959397956728935, -2.2527208735700697, -18.272208511829376, 7.801444787532091, 8.180637363344431, 0.08417407050728798, -16.750696748495102, 14.750479400157928, -1.3278352841734886, 16.545240305364132, 6.031599946320057, 4.250674858689308, 9.839612782001495, 7.079676561057568, 0.8180684521794319, -14.413671061396599, 0.1245761439204216, -2.5737390527501702, -13.422833843971603, 2.1209933012723923, 5.035496313124895, 2.39716967754066, -19.36383843421936, -9.109735611826181, 17.56307017803192, 0.6646068226546049, 7.666838958859444, -7.278732270002365, 4.726243045181036, -4.576451525092125, 4.2711207047104836, -5.4186922535300255, -10.082069141906686, 2.1269340068101883, 0.3886619955301285, -11.550994969904423, 15.316661559045315, -4.9683741219341755, -13.404808133840561, 0.6322710439562798, 6.772434951737523, 13.408142313361168, -1.5580109767615795, -7.438922762870789, 1.723913311958313, 3.002980336546898, 11.507760226726532, 11.174718738533556, -1.2519450634717941, 6.442167484667152, -1.7892524506896734, -6.180826023221016, 8.517014302313328, 20.40033622086048, -4.03120644390583, 7.984139122068882, -8.103099271655083, -11.696539998054504, -2.9553938284516335, -6.801443033851683, -10.387392580509186, 2.446870069950819, -5.442080959677696, 10.696355182677507, -3.678722530603409, -0.28309998475015163, 16.21059086918831, 6.518392704427242, -19.411633729934692, -3.788578622043133, 1.5716398600488901, -0.6954941973090172, 14.77480897307396, 17.334965467453003, 6.759932305663824, -7.570690551307052, -6.244949445128441, 5.394170954823494, 7.810689277946949, 3.87685573939234, -1.4986019426723942, 14.36029277741909, 3.5259109251201153, 5.619082413613796, -14.052472665905952, -9.21037308871746, -17.852418690919876, 0.38096238672733307, 0.3729193606413901, 4.757947310805321, 1.9324674047529697, 5.375263063237071, 9.843646691646427, -11.283182196319103, 9.921839818358421, 10.342132896184921, -6.592657320201397, 0.23227871861308813, 0.259513845667243, -13.131211310625076, -4.721237175166607, -1.5534373074769974, 16.18531370162964, 4.015975870192051, 19.557022586464882, -18.43405470252037, 5.595866329967976, 6.457796663045883, 1.0413370188325644, 8.04516126215458, -19.151083633303642, 0.5273575624451041, -20.288079857826233, -2.6580446772277355, -10.107986494898796, -0.7510928548872471, -13.149547889828682, 12.230386391282082, -7.567254900932312, -13.814656555652618, 1.6304725287482142, -17.093749769032, -16.43308249115944, 2.6771466694772243, 4.1339604035019875, 16.41391012072563, 1.4337257370352745, -1.87591253221035, -2.153201511129737, 13.581722512841225, -3.2788890823721886, -8.734640259295702, 0.058263689279556274, 5.014800526201725, -0.3569116797298193, 0.7116781361401081, 1.7299140375107527, 3.590981338173151, 17.4485572129488, -4.244133405387402, -2.5439130030572414, -1.3669956922531128, -5.088448855094612, -3.8684923499822617, 12.621859520673752, -7.7789163291454315, -11.350387804210186, -4.465358626097441, -18.528819233179092, 8.024189427495003, -13.393054887652397, 9.80890348367393, -7.414259701967239, 2.1347898691892624, 6.5867349782492965, -1.494298793375492, -6.610050976276398, -0.9021331742405891, 7.097867902368307, -7.316153936088085, -9.332359358668327, 14.320966560393572, -3.198917470872402, -5.405827522277832, -24.73177245259285, -1.6151060946285725, 3.1570147275924683, 7.128715418279171, -2.7720585372298956, 4.586242638528347, -4.56684972345829, -0.3160141259431839, 4.319564834237099, -6.975273221731186, -3.9789930703118443, -2.699102621525526, -12.486761346459389, 4.544260427355766, -5.404666684567928, 9.361355878412724, 1.5795970298349857, 7.6949021480977535, 2.2841642051935196, -9.765574470162392, 2.8371112258173525, -13.35226358473301, -6.242936849594116, 4.215352211147547, 4.249795388430357, -2.9200209081172943, -14.78413674235344, 8.56718585640192, 13.95478042960167, -7.9925776943564415, -9.65367928147316, -3.083133988082409, 5.74945692718029, 3.824759028851986, 0.5672633275389671, -0.008222237229347229, 21.218087270855904, 3.577740453183651, -5.740902091376483, -0.9974652677774429, 11.3925801217556, 10.13979135453701, -8.41697283089161, -6.936748839914799, 2.4813146623782814, -0.7740960652008653, -1.7205766811966896, -0.4234190918505192, -5.179346386343241, -4.791145784780383, 4.938923969864845, -2.221646774560213, -0.5517861917614937, -17.43511363863945, 12.872758813202381, -0.25849571637809277, -14.458461061120033, 5.77677409350872, 7.478484191000462, -10.16968198120594, 7.8792636170983315, 5.4297609641216695, -2.936786369769834, 17.935980916023254, -3.983272206969559, -10.730174876283854, -11.373419314622879, 0.21480470523238182, -6.204751530662179, -3.5163734517991543]"
3,1995,"[-32.83303226530552, 20.09494474157691, 12.496828153729439, -28.882771387696266, -7.495255772024393, 8.846555601805449, 11.948746130103245, -2.9420434972271323, -4.377334712073207, -0.228500347584486, -5.516791587695479, -26.673928700387478, 47.55386593937874, -14.54331286996603, -5.268289789557457, -8.184568859636784, 8.974411187227815, 29.32198303937912, -22.36270783096552, 26.983531307429075, 4.551710601896048, 42.59827181696892, 36.60771828889847, -5.35645766556263, 7.395487200468779, -9.911597266793251, 3.198919467162341, -11.454990215599537, 16.71199169009924, -3.7418714358936995, -0.3699846565723419, -35.764709427952766, 21.30489455163479, 15.290075145661831, -32.445679038763046, -25.28504803031683, -19.551484629511833, 11.410767689347267, 6.842351350001991, -11.034878201782703, 11.101907182484865, 13.619693994522095, 12.546863872557878, -11.059827826917171, 47.067983008921146, 11.00629223883152, -7.714296570047736, -31.603190377354622, 6.326394554227591, 2.5665855035185814, 35.92968353629112, -19.754673298215494, 30.129163146018982, -2.8588601164519787, 6.67479377053678, -6.124263375997543, 0.8966866955161095, -5.457028158009052, 16.858719006180763, -11.07129030674696, -14.965562857687473, 1.5939507335424423, -23.5960880368948, 1.6286231316626072, -23.058448585681617, -27.291401579976082, -19.246096223592758, -1.5602925047278404, -50.09842586517334, -22.41573467105627, -1.5987541181966662, -10.834448395296931, -40.58455219864845, 34.141292214393616, 18.26251181960106, 3.625909077934921, -7.059539646841586, -11.719678331166506, 23.00118139386177, 16.649633198976517, -19.241008527576923, 5.22638376802206, -1.0284498520195484, 7.790105078369379, -21.87214781343937, 15.647210240596905, 8.941524844616652, 10.582578752189875, 3.2201569508761168, 10.601850107312202, 45.112414956092834, -15.804087728261948, -1.6114515930530615, 2.7731839902698994, 1.7391033619642258, 4.922337140887976, -4.7018605917692184, -15.233787912875414, -35.29700442403555, 13.30009089782834, 3.9905198188498616, -9.153471767902374, 40.22299322485924, 1.9499849546700716, 0.17536135390400887, 12.519588757306337, 16.23549823835492, 34.07313618063927, -28.47735145688057, -28.56792178750038, 1.5752748399972916, 20.857336401939392, 7.595367543399334, 1.2087116492912173, 21.099664543755352, -33.98860710859299, 16.08545669913292, -21.39866043999791, 10.21305626630783, 33.689135521650314, -21.694423258304596, 41.52783889323473, -6.607443823479116, -6.770891185849905, -23.81374652311206, -0.06316148117184639, -5.3554279282689095, 15.035643891431391, -5.8790121749043465, 12.131406106054783, 3.1299126921221614, -11.212385799735785, 30.468780279159546, -6.32379861921072, -12.353980235755444, -4.879699375480413, -6.360620305873454, 3.764894988387823, 20.482021501287818, 36.85806751251221, 38.1914339363575, -21.616729646921158, -1.7058046646416187, 10.131391189992428, 14.218902803957462, 13.16937704384327, 10.471672274172306, 22.562135249376297, -1.1033103223890066, 25.286726489663124, 11.81317364051938, -19.53347397223115, -7.550243245437741, -1.3570217434316874, -23.55396724306047, 49.184411346912384, 13.12165305390954, 3.012696315534413, 23.823039650917053, -7.072078799828887, 8.607021316885948, 12.84553237259388, -25.88859262317419, -18.093327455222607, -14.889819137752056, -27.764889106154442, -11.998991820961237, 10.395463948254474, 22.059944450855255, 0.9882120242691599, 20.555660530924797, -18.94820385426283, 17.997184425592422, 1.2993753850460052, 9.294029211625457, 15.081697031855583, -19.64848782122135, 1.1626881957054138, -24.609580904245377, -0.01936885342001915, 1.4608393907546997, 11.56657899916172, -31.466825286392123, -6.4499198561534286, -17.524712406098843, -13.616898067295551, 4.569842701777816, -27.71916900575161, -12.949677232652903, 24.07035940885544, -0.6704899333417416, 36.81947364658117, 4.481523543596268, -3.5416594073176384, 11.696364254690707, 33.84613290429115, -4.514171868562698, -7.286931365728378, -11.821749173104763, -1.4202052876353264, 8.772176295518875, -3.843221721239388, -6.715807951055467, 22.934877812862396, 60.35282775759697, -28.345470286905766, 10.471504852175713, -2.8847317919135094, 21.221284724771976, -12.96076818741858, 29.775860369205475, -25.35035977885127, -28.150707952678204, -5.780082248151302, -45.24007026851177, 30.64394921064377, -13.779785769991577, 15.537573337554932, -29.534527719020844, 18.312032399699092, -5.92255372274667, 14.232843669131398, -10.589841451495886, 9.857859253883362, 7.886594697833061, -10.648798316717148, -34.801146633923054, 3.238017586991191, -16.348082721233368, 0.4973119627684355, -40.492671713232994, -0.08034712821245193, 4.028122774325311, 13.751003757119179, -0.23398957774043083, 12.803520664572716, -11.60885451734066, 10.431430220603943, 13.6010847883299, -9.567085593938828, 18.8069199770689, -5.799320496618748, -40.98715299367905, 12.446853131055832, -13.149825796484947, 20.529064416885376, 1.9601086359471083, -0.9199113436043262, -1.1848029978573322, -8.45021465048194, -0.8668966088443995, 4.620977979153395, -26.637987649068236, 17.31009116023779, -2.614466145634651, 2.807296633720398, -28.392009511590004, 15.880535744829103, 35.66289959847927, -9.609570868313313, -12.877971451729536, -7.806846722960472, 0.8429130613803864, 14.828907497227192, 17.64287704974413, 17.55340575799346, 18.046329833567142, 18.104288168251514, -22.62149240076542, -19.087037179619074, 26.359620049595833, 19.709202375262976, -18.96315240021795, -5.817308526486158, 10.082470724359155, -5.02428712672554, -6.8638158068060875, -6.799201188143343, 1.9394442290067673, -9.768947374075651, -13.81216385960579, -1.9625810282304883, 13.299234375357628, -30.634805284440517, 9.248291025869548, 12.39285558462143, 1.772440254688263, -4.079237762838602, 34.897757805883884, -5.408940345048904, 8.950154013931751, 26.741070553660393, -12.237297907471657, 7.028325989842415, 0.04664479196071625, -0.8476542104035616, -25.97182148694992, -13.049636714160442, -29.343603330664337, -1.7555435541726183]"
4,1958,"[4.740803440101445, 3.904426336288452, -0.5091532990336418, 0.8564856238663197, -8.422577917575836, 5.898891479708254, -3.6663007512688637, -3.855094254016876, -2.108237055130303, 1.085105275735259, -0.20342954248189926, 4.222919339314103, 4.159669943153858, -5.856107145547867, -3.7814005315303802, -0.6561059756204486, 7.4902186915278435, 1.7727961279451847, -2.0552617143839598, -4.409772376529872, -7.398272489896044, -1.7956617753952742, -0.6805569157004356, -1.0675458796322346, -3.807695358991623, 0.9376783464103937, -2.3504722118377686, -3.4742532297968864, 1.806129053235054, 6.064753405749798, -2.312208652496338, 0.2775053083896637, 3.155576653778553, 3.1898371311835945, -8.526023596525192, 1.6844726839481154, 7.719079226255417, 8.520972967147827, 9.416126120835543, -1.2725318484008312, -1.3832072988152504, -4.688734916970134, 0.1663456205278635, -3.830308184027672, -4.282806873321533, -11.584805503487587, -11.630442168563604, 10.207309730350971, 3.3460355983115733, 1.7839128952473402, -4.527075929567218, -2.929249547421932, -0.028591472655534744, 8.877793728373945, 3.012190915644169, -14.86835564672947, 7.808109760284424, -1.7248804941773415, -3.421648606657982, 12.949822902679443, 5.469661273062229, -2.1523390649817884, 2.4892080107238144, -1.1328658908605576, 1.1318611204624176, -3.475308135151863, -13.612224534153938, 5.308423208072782, -4.516094481572509, -2.047990219667554, 5.21338926628232, -2.175619227811694, -1.2050441820174456, 0.802672766149044, 6.162823056802154, -2.8597948253154755, 0.7863483000546694, -13.491415169090033, -4.962121088057756, -4.346349559724331, -7.927052445709705, -4.5697516249492764, -3.70152173563838, 7.928649179637432, -3.652623675763607, -5.859164176508784, 3.025551760569215, -5.4590930342674255, -6.065020192414522, 3.9357225839048624, -1.5219978999812156, 1.853900246322155, 8.053239032626152, 10.7854013890028, 1.8363672271370888, 7.948937833309174, 10.384643003344536, -3.932381182909012, -11.74057162180543, -3.56375166028738, 1.8594379425048828, 10.782903522253036, 15.9381406866014, -4.713021442294121, -6.654529221355915, 1.6635018438100815, 3.033649370074272, -13.732632860541344, 5.911837812513113, 1.0090057663619518, -7.3465419970452785, -3.125975701957941, -2.2898532850667834, -5.824254237115383, -3.1783779188990593, -2.005160553380847, -8.73460627347231, -0.8348421007394791, 0.003392372280359268, -9.260915510356426, -13.42541704326868, 15.857891239225864, 4.060435444116592, -7.801563113927841, -1.4629239314235747, -0.2926545925438404, -4.246071040630341, 5.949366860091686, 3.0076123103499413, -1.4563679359853268, 2.7662119567394257, -1.1464468073099852, -0.3462201301008463, -3.8385204821825027, -1.2198978289961815, -4.846488505601883, 3.3737231204286218, 1.0236394107341766, 0.32902445271611214, 5.812237284146249, 2.3516750037670135, -3.500199232250452, -0.9630863023921847, 1.5067853778600693, -1.5048593878746033, -1.8517573289573193, 10.318622998893261, 3.7344153448939323, -5.396168883889914, -0.02945457026362419, 0.1486703995615244, 4.40556850284338, -5.8126585222780704, 1.4874523282051086, -5.236443594098091, 7.739315781742334, 2.388302161823958, 14.023492455482483, 0.5126629620790482, 5.407238036394119, -2.4376650396734476, 1.6363832764327526, 2.193293809890747, -6.869949501007795, -3.422528862953186, -4.2426043301820755, 2.9258923083543777, 4.296819977462292, -0.7751142624765635, 11.485579431056976, 2.3654836043715477, -0.555541392415762, -2.2118126824498177, 1.0730222016572952, -3.1028724359348416, 2.2282180595211685, -5.232151336967945, -4.021010507829487, -1.2406284362077713, 9.58493035286665, -5.558533608913422, 8.920591250061989, 7.066234469413757, 8.875277727842331, 6.467921257019043, -5.174906201660633, -1.1497473418712616, 2.1812249571084976, -6.241044778376818, -5.558146482333541, -5.707037400454283, 3.1265251487493515, -3.085091073065996, 4.80145899951458, -1.1377493292093277, 0.05222494900226593, -5.1925613805651665, -1.7022100389003754, 7.345121402293444, 5.497323051095009, 2.66732953581959, 4.058921794872731, 2.829386178404093, -11.517954662442207, -10.886486314237118, -3.485406059771776, -1.9365276684984565, 6.99346860870719, 1.753242388367653, -3.163547445088625, -3.5642626835033298, -10.899594992399216, 7.966534100472927, 4.695521546527743, 2.8170729763805866, 7.26866908557713, 3.6936707720160484, -1.031011551618576, -4.7883868450298905, -4.932357743382454, 6.144385203719139, -7.612243138253689, 6.697948042303324, -0.5671772994101048, -12.92622622102499, -4.386143863201141, -8.709617350250483, 1.1856401786208153, 3.766367044299841, -3.8114692978560925, -0.6867943126708269, 0.5114227794110775, 3.236267037689686, -8.548930287361145, -4.129163645207882, 1.6225956454873085, 5.327225632965565, -7.847793765366077, -1.8745052218437195, 6.740107536315918, 11.582326769828796, -2.1086175739765167, -2.1409211307764053, 6.704925574362278, 10.120872117578983, 0.382292989641428, 8.60933630168438, 2.256822118535638, -6.231281444430351, 3.6500840336084366, -10.475769355893135, 3.2051845267415047, 7.679433174431324, -3.820765972137451, 1.9849587455391884, -1.305265687406063, 4.379245655611157, -8.291716922074556, -7.054008349776268, 3.986987117677927, -0.07339416816830635, 0.6315766498446465, -7.412798762321472, -0.9224407933652401, 6.711376868188381, -2.327125148847699, -8.069720387458801, -5.10471798479557, -1.936333041638136, 3.1781082105298992, -3.2587920650839806, -7.145873412489891, 0.16400521993637085, 3.1026217564940453, -7.017221137881279, -6.582541778683662, 1.7852009057532996, 7.224236011505127, -8.047160409390926, 8.191672768443823, 2.8898297250270844, -0.8149646148085594, 10.784723117947578, 6.033269207924604, 3.3818476647138596, -3.410311084240675, 1.2906418852508068, 0.005694873631000519, -3.6418194100260735, 1.1192851066589355, -1.704512096941471, -1.3416990712285042, -1.4033231884241104, -3.2014330849051476, -4.397357665002346, 0.8426906056702137, -4.011495940387249, -2.7503963336348534, 0.5483967941254377, 9.882324159145355]"
