,year,vector
0,1985,"[0.25421441346406937, 0.036334723234176636, -2.5865207239985466, -0.5622467249631882, -3.02081406628713, 3.033269338309765, -0.4697485566139221, -1.0599489510059357, -4.472161084413528, 4.909174978733063, -1.5962983835488558, 3.106497675180435, -1.2897816747426987, -0.3502652794122696, 3.8080596327781677, -3.560943648335524, -2.796679362654686, 1.0555140376091003, 1.2347806245088577, 9.964510709047318, 2.5398073494434357, -1.3635019436478615, 2.8966560028493404, -5.757354572415352, 5.024640083312988, 1.5871643051505089, 5.249641805887222, -6.791596204042435, -2.959629774093628, 2.4714765548706055, -4.658086583018303, 3.156583696603775, 5.850011944770813, -6.447512924671173, 1.9405012726783752, -1.6006561279064044, -0.23839956521987915, 1.2700021862983704, -1.1920225657522678, 1.712101973593235, -1.255582608282566, 1.8305996358394623, -1.1738758943974972, -2.4265263974666595, 2.535556897521019, -1.8934334367513657, -6.412809371948242, 1.867185216397047, 1.0918693393468857, 1.048901403322816, -0.08687713742256165, -1.0972242839634418, 0.5004552127793431, 0.6300145089626312, -1.6668687351047993, 0.4745892286300659, -6.045046031475067, -1.4013596400618553, 2.842511385679245, -0.14042195677757263, -0.42808503191918135, 3.2720586247742176, -4.467195808887482, 3.0442695803940296, -2.600293219089508, 2.981355309486389, -0.5291560404002666, 1.9162997975945473, -1.2563043236732483, -3.1526432633399963, 0.4232969991862774, 2.047082357108593, 4.545576676726341, -3.131697654724121, -4.1592748165130615, 0.2908434122800827, 5.370115637779236, 4.840785333886743, -2.615330621600151, 1.8523008525371552, -4.965557724237442, -4.571841910481453, -0.7170704901218414, -2.8612939715385437, -0.10293476283550262, 1.2908170074224472, 2.294640223495662, -1.3860558569431305, 1.9249617867171764, -4.742014527320862, -7.731527954339981, 0.005688769742846489, -2.8727286756038666, 5.181900128722191, 2.3885840754956007, 4.779542483389378, 0.014882832765579224, -0.9111678674817085, 3.0733653008937836, -1.0291698127985, -5.204915374517441, 1.9435682818293571, 9.094528257846832, -2.4485714226029813, 2.8636618852615356, -4.066438380628824, 6.0309495478868484, 2.6109478026628494, 3.0575243830680847, -7.905038416385651, -1.565847747027874, -0.8541157227009535, -3.415750741958618, 1.186824768781662, 1.6961172968149185, -0.8295641504228115, 5.152371674776077, 3.403439499437809, 0.38822320103645325, -3.760096851736307, 0.8661006912589073, -1.1954545881599188, 3.24674192070961, 7.282696932554245, -0.03484906256198883, -2.3444749116897583, 0.37304286658763885, 1.5584612376987934, -0.1796477846801281, 0.2597718983888626, 1.717284932732582, -0.9090464469045401, 3.6386659792624414, -0.5010604411363602, 3.5659601762890816, 1.920555293560028, -3.47678791731596, 0.7180295288562775, -4.223914787173271, -4.422555521130562, -1.5740036517381668, -1.6918186694383621, -4.198815733194351, -2.5753374248743057, -0.1849079504609108, 1.3003741428256035, -1.158806785941124, -3.9161676168441772, 3.465358257293701, 2.5953006595373154, -4.560063108801842, 3.5371057838201523, 2.138481662608683, 0.03429601341485977, 4.652055099606514, -3.4507216066122055, -0.9647833406925201, -6.977700263261795, -2.7525562942028046, -0.6795088052749634, 1.8301835805177689, 1.616464838385582, 1.2050531208515167, -7.972072869539261, -3.266757972538471, -0.5496192276477814, -7.069136559963226, -1.911049984395504, 0.865960281342268, -1.906714078038931, -1.5909837894141674, -2.7907124906778336, -1.8620911967009306, -1.068051502108574, 10.367826014757156, -2.5907691530883312, 5.855595231056213, -1.562909796833992, 0.8099229368381202, -0.07160339504480362, 0.15469282865524292, 1.179948776960373, -1.6408078148961067, 1.6255258619785309, -3.576373279094696, 1.603421751409769, 0.05526808649301529, -4.1293253898620605, -5.023501791059971, 1.5406504347920418, -7.0542740151286125, 8.131022840738297, 4.549369625747204, 4.411982245743275, -1.1580146700143814, -0.7905508913099766, -4.863785028457642, -1.2325584944337606, -0.022637397050857544, -5.31463348120451, 0.8938359916210175, -2.8345359787344933, -0.731113463640213, 2.984230160713196, -7.663809657096863, -1.5475463643670082, 1.745625339448452, -1.5459071472287178, -0.8344317972660065, 1.8957183696329594, 1.8873653411865234, 1.1238385289907455, -5.349783539772034, 4.041456714272499, -7.226708620786667, -2.546187661588192, -5.578973166644573, -4.3289888352155685, -1.8585827052593231, -1.2634997367858887, -0.030184681992977858, -0.9113629907369614, -3.6347853988409042, -0.41908957064151764, -7.575008749961853, 2.2463035583496094, 2.2668105724733323, -3.4789932779967785, 1.3889530869200826, 4.11394689977169, -0.4463548883795738, -0.7819367423653603, 0.3911770498380065, 4.092063264921308, 1.7342403382062912, 6.205913543701172, 3.584336996078491, 0.2651359736919403, -4.316752135753632, -4.446164652705193, 2.1625809594988823, 0.3960612788796425, -2.3036818504333496, -0.128170445561409, 0.050602465867996216, 3.8614243615884334, 2.088359773159027, -0.455022394657135, -0.3778931461274624, -4.280722469091415, -2.862383898347616, -0.980897918343544, -4.826952934265137, 2.246821254491806, 2.0701323598623276, -2.379645086824894, 3.4264061003923416, 2.265307553112507, 3.5152857713401318, 4.019661456346512, -1.2081275880336761, -2.87737238407135, 0.04532007034868002, 4.186332643032074, 0.7533909678459167, -1.6321853175759315, 1.233130767941475, 3.5928660333156586, -0.9760623127222061, -2.096428479999304, -3.0820947140455246, -2.679387167096138, 3.480014145374298, -3.5258111357688904, -1.4440026879310608, 2.602694571018219, 1.7660821676254272, -1.8661280237138271, -1.3714410960674286, 1.3975274041295052, 0.06042075157165527, 0.45581717789173126, -6.800506085157394, -1.2327271401882172, -2.111408978700638, 0.5702240485697985, 0.23542097210884094, 4.833342507481575, -1.2950560301542282, 5.7743372321128845, -2.0295094400644302, -3.076903820037842, 2.167282085865736, -0.6133337765932083, -4.5720339715480804, 0.1376873105764389, 4.67159965634346, -3.9245152175426483, -0.3634485900402069, 2.2624881863594055]"
1,1943,"[1.808374896645546, -6.583613380789757, -2.7070359624922276, -8.519009724259377, 3.155665598809719, 4.209863841533661, 0.3386751115322113, 3.498061902821064, -2.990401594899595, 4.707504093647003, -0.003180988132953644, 2.4006553031504154, 4.69301138818264, 5.598051935434341, -2.836707904934883, -0.9870632663369179, -0.2870098650455475, -3.9464117139577866, -1.1644944149302319, -2.8003590181469917, -3.698236644268036, -5.0718813091516495, 1.4409751147031784, 2.8231418132781982, 0.7401442527770996, 0.35469286143779755, 0.14327938109636307, 0.8701961264014244, 0.08296993374824524, -1.1134932190179825, -3.5897136628627777, 2.1094553470611572, 1.0801545083522797, 2.5004976391792297, 0.505398765206337, -4.786963418126106, -0.45176923274993896, 0.7622261326760054, 0.3915463797748089, -6.214625000953674, -0.5684618949890137, -3.53437352925539, -6.817067444324493, 0.9470430240035057, 1.9202954471111298, -1.7111288234591484, 0.6499919593334198, -1.732940647751093, -3.3722351789474487, -2.120530918240547, 1.3729228973388672, -2.301810383796692, 1.2174067795276642, -1.4797515869140625, 3.7311187088489532, -2.7290604561567307, -6.6246581971645355, 5.127977609634399, -2.305950827896595, 5.442756220698357, -2.57210211455822, 0.8254983313381672, 2.565801128745079, 5.341829895973206, 1.559089183807373, -3.625195547938347, -2.683976411819458, -7.174196109175682, -4.560254156589508, 5.737477719783783, -1.3733105063438416, -0.5910608228296041, 2.5065831569954753, 4.847604274749756, 8.826363980770111, -0.2325468584895134, -3.628022499382496, -2.4708742201328278, -3.757992997765541, -1.5084477216005325, 2.832593321800232, 1.6763289528898895, -4.376838617026806, 3.988981045782566, 2.163914054632187, -5.310344163328409, 2.927128218114376, 2.0635164380073547, -4.1766297202557325, -3.303531028330326, -1.971055269241333, -4.0449435114860535, 1.1423698514699936, -1.7968576848506927, 0.7472379431128502, -0.11809316277503967, -1.7287719249725342, -8.22232174873352, -2.7241717875003815, 0.23438101261854172, -0.521611213684082, 2.0794950872659683, 0.6098345667123795, -1.652064406313002, -2.609286069869995, 6.470604404807091, -0.8269583955407143, 1.4587005749344826, -0.6626201379112899, -6.222834914922714, -1.441605344414711, -1.49650838971138, -6.140201508998871, 8.723449766635895, 0.7370165586471558, -3.924503967165947, -0.7928647622466087, -1.846644014120102, -2.0329469963908195, 3.3719445765018463, 0.729462057352066, 1.6256998181343079, -1.4907713271677494, -2.625726915895939, -2.4904298684559762, -0.9472295939922333, 3.402478039264679, 4.397101730108261, -1.1351814046502113, -4.420221380889416, -2.2297047758474946, -5.576934114098549, -0.11029207706451416, -0.7466426491737366, -2.4089756198227406, -2.0412990134209394, -3.59003347158432, -0.8565043658018112, -2.8130502700805664, -0.09943505376577377, 2.6926923990249634, -3.125898227095604, -1.6611874990630895, -0.7762850234284997, 3.746398128569126, 0.9297061786055565, -2.1646206974983215, 5.399501144886017, 0.9247705042362213, 2.9009968787431717, -0.24349777400493622, 3.630369707942009, -1.4188786521553993, 0.6623199433088303, -2.714530125260353, 5.346859231591225, 1.138207404408604, 5.048240460455418, 1.5323719959706068, -3.4172013038769364, -1.9315676242113113, -3.263450264930725, 6.271647021174431, 2.1174853295087814, 2.4634813219308853, -1.8748356699943542, 1.7398586720228195, -2.432830434292555, -0.34202441573143005, -2.0466675460338593, -1.867704663425684, 0.9518796093761921, -0.9476656317710876, -3.302229817956686, 3.5554366186261177, -1.8462286591529846, -3.113344371318817, -8.359488666057587, 5.709074884653091, -0.15490547567605972, -0.6440371559001505, 6.590754330158234, -4.999961078166962, 3.484026573598385, 7.620892271399498, 2.8447494357824326, 4.831095516681671, 4.052788853645325, 2.7895469665527344, -1.8690404891967773, 2.760010242462158, 0.045967668294906616, -7.88797303289175, 1.2653190791606903, -5.254552893340588, 0.888682059943676, 0.8832660019397736, 2.2078835368156433, -0.1411864086985588, 3.0774771571159363, 0.21457071602344513, 0.019304245710372925, 5.611233413219452, -0.3750499188899994, 3.054189234972, 2.397081732749939, 4.041537433862686, -2.726281464099884, -0.6407024934887886, -0.3748900890350342, 1.7060927748680115, -2.392776081338525, 0.8308788165450096, 5.950090318918228, -4.04579820483923, -7.00809183716774, 0.45826900005340576, 0.2523639341816306, 3.058783285319805, 1.2888135612010956, 2.476772051304579, -0.20194211602210999, -1.103769063949585, -4.46603737026453, -5.758956596255302, 2.525176703929901, 0.6728592962026596, -1.633464366197586, -3.7174561209976673, -0.5743595212697983, -4.403747171163559, 5.188941422849894, -1.0277883857488632, -0.3198052141815424, -1.741045966744423, 2.0695044230669737, 1.6176616251468658, 4.713519215583801, -3.0914100110530853, -1.6812265813350677, 1.5246008038520813, 2.619343638420105, -2.8375913351774216, -2.5924994945526123, -4.130721554160118, -0.8551365658640862, -4.060581833124161, 2.5628109872341156, 6.608392000198364, 0.3612423865124583, 2.334665837464854, -6.171077515929937, 0.9982063695788383, -0.5222729723900557, -4.771104604005814, 3.6423337715677917, 4.358632296323776, -3.872493363916874, -1.7524475529789925, 5.261376701295376, 1.3687636218965054, -1.0440887287259102, 3.026995071209967, 4.850174531340599, -0.1351790726184845, 1.0611642897129059, 4.635717451572418, 0.022787615656852722, 0.6374800056219101, -3.4908662736415863, 1.0800735726952553, 0.32641470432281494, -0.3838610053062439, -4.838143602013588, -4.006379920989275, 0.20916388183832169, 2.860865995287895, 3.285759311169386, -4.199618846178055, 5.121066924184561, 3.892229735851288, 1.427920714020729, -4.816196829080582, -4.362680360674858, -7.056545287370682, 0.2781318128108978, 0.11589257419109344, -4.364070266485214, -0.29037151858210564, 0.7244960218667984, -0.9115236476063728, 0.297519713640213, 3.063309259712696, -0.6561142206192017, -2.2138102259486914, 4.794477045536041, -0.9039555490016937, -1.7768015081528574, 0.08467084169387817, 5.29596284031868]"
2,1993,"[17.539805710315704, 3.064362009987235, -0.5212014764547348, -0.23026861250400543, -4.291271269321442, -7.384442284703255, -9.676558688282967, 9.222247302532196, -4.119873970746994, 0.8634207099676132, -8.939047157764435, -0.6542620733380318, -1.853641077876091, -3.026508465409279, 8.474646389484406, -0.43943414092063904, -0.6212850827723742, -6.083317652344704, -6.348381359130144, 5.304491989314556, 6.9641144052147865, -6.315809362335131, -5.33694963157177, -0.7547415234148502, -10.608307115733624, -0.954174317419529, -4.51916385255754, 10.42356376349926, 0.12026995420455933, 3.4135196655988693, 0.900085462257266, -2.3554751947522163, 8.979910910129547, -14.476232528686523, 8.923065759241581, 9.053615383803844, -11.759953280590707, -13.184351682662964, -4.157990988343954, 13.348883261205629, -5.272012174129486, 6.825685694813728, -8.590091716498137, -1.0744006857275963, 5.385748827829957, 2.339864332228899, 10.49677748978138, 2.790649950504303, -1.5044081071391702, 13.799923430196941, -6.654778480529785, -4.9765879809856415, -12.114955499768257, -6.097138851881027, 12.404941268265247, 0.7265105992555618, 6.432394564151764, -4.60000557731837, 7.499111384153366, -1.3244150802493095, 4.063415840268135, -12.144140660762787, -2.637510657310486, -12.255718111991882, -8.145962983369827, -0.34967584908008575, 3.111354634165764, -8.709666402079165, -8.13393378071487, 8.594962418079376, -6.158388860523701, -7.170279435813427, 4.609715037047863, -11.713339798152447, -3.20208278298378, 0.40340403839945793, 3.6874196529388428, -4.995195798575878, 5.763551324605942, 6.21722275018692, 8.948898613452911, -5.339314427226782, 4.5381482392549515, 3.638439856469631, -6.469820395112038, -3.9672866566106677, 5.156368680298328, -2.991859519854188, -1.4229620359838009, 4.808358069509268, 3.463339002802968, 7.585528388619423, -5.300439760088921, 6.773107677698135, 3.725900813937187, 1.933569796383381, -8.38422305881977, 5.11417892575264, 4.823951408267021, -0.5030257925391197, 2.330858625471592, -6.385228434577584, -2.5331788267940283, 3.871572121977806, -8.829047530889511, -14.372432351112366, -0.6059901863336563, -7.37913179025054, -4.118156723503489, 11.51906711794436, -1.0489648580551147, -1.810609057545662, -0.622448056936264, -3.8924827873706818, 6.5903369933366776, 9.54687013477087, -7.039671525359154, -7.649371835927013, 2.6331257298588753, -2.861885167658329, -0.3417023830115795, -1.8968759775161743, -2.645514279603958, -0.805754616856575, -3.098133634775877, -11.147323787212372, -1.53688645362854, -14.330885291099548, 11.450917229056358, -1.516892734915018, -3.161889187991619, -6.887263901531696, 2.866055950522423, -0.17822951078414917, 3.6390169635415077, -4.744921937584877, -1.0234173946082592, -1.4764741659164429, -7.840330932289362, 1.5769694447517395, 3.0004329374060035, 9.735788315534592, 2.6561446693958715, -5.879417717456818, -1.738326720893383, -9.530089870095253, -7.7399641601368785, -6.992496307939291, 4.705985454842448, 2.948126122355461, -4.414729446172714, 2.238487556576729, 4.425747886300087, 4.43829310964793, 4.2046047346666455, -5.443291157484055, 1.7136856280267239, -2.0530077666044235, 1.6089022755622864, 2.497074604034424, 0.3696214482188225, -2.514533445239067, 3.421908050775528, 1.8204356152564287, 3.931210051989183, 11.02979427576065, 5.211466573178768, -3.789036586880684, -2.2698896527290344, 5.357061326503754, -2.845656156539917, -0.8543822169303894, 4.6746604442596436, -3.9540774459019303, -2.468036077916622, -6.077902126591653, -7.84239461645484, -10.074319407343864, 0.30093107745051384, 0.015855610370635986, 9.595621600747108, -4.195380542427301, 0.2706356532871723, 1.6453039161860943, 0.8593102991580963, -9.499724328517914, -3.5528705194592476, 0.9665949046611786, -5.1254887618124485, 7.692942775785923, 13.770210564136505, 0.8395178141072392, -2.450720965862274, 0.8781408444046974, -4.131788551807404, -9.167218871414661, -1.8683638162910938, -6.084366660565138, 4.4348446992225945, 3.4353776928037405, -0.10759630799293518, -4.952879175543785, 3.3828122578561306, 6.942261701449752, -6.09407027810812, -8.401897117495537, 6.1283215545117855, -4.086850218474865, 1.1820318400859833, 0.8605123162269592, 5.536718457937241, -8.38805129379034, -3.145364910364151, 2.1096621975302696, 13.28184612840414, -6.295114153763279, 1.0853359699249268, 10.796763092279434, -4.154710166156292, 1.2647795975208282, -8.48279169946909, 4.630934207700193, -7.149454340338707, 1.2561146970838308, 13.079662898555398, -6.32122440636158, 4.433939978480339, -13.939009934663773, 0.49566495418548584, 0.6078049186617136, 1.3044758662581444, 6.177677804604173, 4.492563460022211, 4.513363253325224, -5.615491405129433, -4.445958539843559, -2.5549026280641556, -5.705968359485269, 0.033303215401247144, -6.2220596969127655, -1.6492743790149689, 2.6674842089414597, -8.422920383512974, -1.5559442639350891, 2.393389791250229, 9.291724070906639, -5.961875692009926, -1.3873731791973114, -4.697415828704834, 3.9993183463811874, -6.1697773188352585, -11.083807034417987, -5.90642873942852, 2.597241371870041, 3.151687406003475, 12.529064070433378, 10.353263999335468, -2.9664589315652847, 1.5146875828504562, -4.776307061314583, 8.094520080834627, 8.689785927534103, -3.9110767394304276, -11.477741494774818, -17.343320906162262, 3.5854637809097767, 9.098207220435143, 1.015609871596098, -5.074627831578255, 6.859136074781418, -5.837705209851265, 9.149500608444214, -8.830245226621628, 5.551699213683605, -5.932229205965996, 2.7856335267424583, 8.376587942242622, -5.761639580130577, 5.144986154511571, 1.8199056684970856, -6.014549133833498, 8.89982146024704, 4.35239365696907, 4.31179279088974, 4.257155537605286, -2.6361451162956655, -4.838791988790035, 9.387511163949966, -2.3244030475616455, 12.88526737689972, -6.223256438970566, 1.80771204829216, -8.966860741376877, 2.1174838542938232, -8.03130565956235, 17.246270895004272, 4.490696847438812, 13.431074380874634, 5.175638368353248, 7.4747346714138985]"
3,1995,"[8.46392822265625, -9.29249981790781, 3.246731959283352, 1.578014224767685, 4.8248124700039625, -2.276266388595104, -8.099201567471027, 5.8531253058463335, -4.478677198290825, 8.49522677809, -4.0686629712581635, -5.6121667847037315, -2.6165750212967396, -5.582480937242508, 11.01359835267067, 13.12575250864029, 1.2881637066602707, 3.826892927289009, 11.55615958571434, 2.0730115957558155, -5.416067935526371, -6.260668007656932, -13.920337438583374, 3.0876789316534996, -6.16935533285141, -0.6263134628534317, 14.237764418125153, 15.310381218791008, 7.216769188642502, 1.5042274370789528, 7.588080868124962, 1.9859742894768715, 15.280188590288162, -6.566222310066223, 0.502950131893158, -3.1715588942170143, -1.5594222471117973, -16.88951314240694, -9.619934603571892, 2.4704372584819794, -4.804568827152252, -2.033103581517935, 0.89849554002285, -0.04986529052257538, -4.1961500104516745, 8.392360627651215, -1.703472651541233, 7.5539214462041855, 14.196517251431942, 11.889614164829254, 3.826031689532101, 5.109227068722248, 1.7279951237142086, 6.436449434608221, 7.598385155200958, 5.856453105807304, 2.2652574479579926, -6.694679871201515, 4.836149333044887, 1.3337297141551971, 5.267045993357897, -4.424631088972092, -3.2112538143992424, 1.5808676145970821, -3.2950515747070312, -10.097810851410031, -8.918000757694244, 12.007177770137787, 6.8269883543252945, -10.752985894680023, 2.396906655281782, 4.523891694843769, -2.210780918598175, 1.2239600270986557, -2.903488591313362, 3.618874621577561, 6.905340149998665, -12.857876032590866, 2.579426035284996, 4.944253072142601, 9.667945504188538, -1.7304555773735046, 4.27089487016201, 13.282551646232605, 1.9035722389817238, -1.6947739711031318, 11.034026563167572, -1.8847644105553627, -0.8984993696212769, 11.202163442969322, -0.12488050665706396, -4.967866130173206, -7.034928604960442, 1.9086312651634216, 1.8313510864973068, 2.420885667204857, -2.6610354599542916, -6.364020586013794, -1.8179084993898869, -0.8215083070099354, 1.040002092719078, -4.1512390822172165, 4.508795477449894, 3.903875757008791, -2.906689651310444, -2.378215789794922, 3.7116496339440346, -1.4301860257983208, 7.915771871805191, -4.249637231230736, -2.1729115545749664, 6.95194024592638, -2.5510861575603485, -5.9052334278821945, 14.303498417139053, 6.63408961892128, 3.027560777962208, 6.451016917824745, -0.7926758825778961, -5.93952925875783, 6.779755666851997, 0.48445944488048553, 8.511050563305616, 1.7424934785813093, -3.9224989786744118, -13.31148248910904, 0.17705946415662766, -8.065431773662567, 7.077647037804127, -1.6107071116566658, 3.0564795434474945, -0.9001840688288212, -10.716281294822693, 0.7982754334807396, 6.610589176416397, 1.041925773024559, 2.139656126499176, 10.079081818461418, -8.378282561898232, 0.8189814314246178, -2.1119087673723698, -5.669251013081521, -9.751633316278458, -8.819143362343311, 5.542053930461407, -6.7881003469228745, -1.0057937651872635, -6.979671955108643, 0.41066887974739075, 0.023894138634204865, -4.123154163360596, -1.0690513774752617, 8.338888585567474, -1.9842161610722542, 0.35689955949783325, -3.9325415194034576, 8.131444230675697, -10.315789252519608, -4.521938748657703, -2.436974011361599, -4.613506111782044, -8.106893949210644, -0.11714138090610504, -4.0261683985590935, 6.2446120753884315, 12.983327999711037, -1.7794799655675888, 4.563818916678429, 2.15770560503006, 2.298405572772026, -0.5534306564368308, -5.32772871106863, 12.129500895738602, 1.259369220584631, -6.255139023065567, -0.9139940738677979, 2.249262571334839, -7.4952545100823045, -5.132654894609004, -3.097819769755006, -1.8037251979112625, -1.733966588973999, 1.1097013372927904, -2.3980581164360046, -3.587802156805992, -6.532796800136566, 1.2716856747865677, -3.460432603256777, -4.907624654471874, 5.935048311948776, 8.746827252209187, 5.812606379389763, 15.060289144515991, -4.980746194720268, -0.09263208508491516, 2.65866382420063, -1.96471306681633, -5.716055907309055, 4.864734910428524, 2.812560483813286, 8.078016564249992, -4.70223180949688, -6.328550308942795, 8.707742422819138, -6.878119559958577, -9.99779960513115, 6.519144490361214, -6.5162868201732635, 7.391182471066713, -7.534492611885071, -2.034930557012558, -10.790925838053226, -8.338242933154106, 4.845661897212267, 1.851445951295318, -7.21708869934082, -0.0062690675258636475, -3.0410742266103625, 0.09051473438739777, 6.470687888562679, -3.3214503936469555, -13.062599629163742, 0.5755627695471048, -0.6129369400441647, -0.27589714154601097, -3.36645370721817, 4.5084114372730255, 6.198129057884216, 2.301379770040512, -4.9911182671785355, -11.147245109081268, 10.926126897335052, 8.258934639394283, 5.5982915610075, 6.659625977277756, -1.1772555522620678, 0.9434264153242111, -5.461604155600071, 0.38127199932932854, -2.3154525458812714, -0.2663188800215721, -6.557017371058464, -11.564320236444473, -3.9175294786691666, 0.6869852542877197, 7.800974130630493, -6.835758566856384, 3.247026890516281, -8.10293504409492, 0.8979976624250412, 7.506299898028374, 1.6148665845394135, 6.36253497377038, -2.134686529636383, 3.7017044574022293, 1.7270786762237549, -4.667426317930222, -3.8939610943198204, -5.831408351659775, -1.5529745295643806, 3.708951937034726, 8.864501893520355, 0.8317102702567354, -4.906383961439133, -3.676072333008051, 2.4323156252503395, 9.879074424505234, 0.901704877614975, -1.6940410733222961, -0.5582772195339203, 5.482103087007999, 16.972359284758568, 0.2913119215518236, 9.55479297041893, 3.036506824195385, 0.48108713794499636, 4.869401127099991, 4.776052430272102, 5.313849925994873, -6.64094115793705, -6.4058976620435715, 6.072510004043579, 4.465961188077927, 0.41710104048252106, 10.76428534090519, 13.527850329875946, 6.25454469025135, 2.2144212797284126, 1.6603168100118637, 4.578918129205704, 0.5297125056385994, 2.342699483036995, 1.0523075610399246, 5.1540171429514885, -3.6832912946119905, 10.533708438277245, 4.443382799625397, -1.1814574524760246, 0.7355876863002777, 6.985677972435951]"
