,affluence,morality,status
1986,-0.010893285274505615,-0.024952523410320282,0.01582263968884945
1987,-0.17117680609226227,0.007575687021017075,0.030014518648386
1988,-0.09774486720561981,0.04609956592321396,-0.06291373074054718
1989,-0.09269969165325165,-0.0185423381626606,-0.003032185137271881
1990,-0.15673771500587463,-0.012707022950053215,-0.09946205466985703
1991,-0.030072253197431564,0.08675891906023026,0.03225218877196312
1992,-0.07731647789478302,-0.011656018905341625,-0.024656981229782104
1993,-0.17351330816745758,0.052802156656980515,-0.11695874482393265
1994,-0.15302735567092896,-0.023301418870687485,-0.06889719516038895
1995,-0.2073500156402588,0.0857911929488182,0.00013078004121780396
1996,-0.19470196962356567,0.0307620856910944,-0.06717409193515778
1997,-0.13238126039505005,0.005613632500171661,0.007182549685239792
1998,-0.22904753684997559,0.025225456804037094,-0.011102373711764812
