,affluence,morality,status
1987,-0.10894900560379028,-0.01135934516787529,-0.05344449356198311
1988,-0.2021791636943817,-0.06429411470890045,-0.012308251112699509
1989,-0.23124045133590698,0.1394362449645996,0.04539038985967636
1990,-0.2728298306465149,0.030098289251327515,0.06975632160902023
1991,-0.14169448614120483,0.04620927944779396,-0.08444381505250931
1992,-0.1223997250199318,-0.05853171646595001,0.0637241005897522
1993,-0.20976565778255463,0.04937174916267395,0.1280709058046341
1994,-0.11887219548225403,0.042579323053359985,0.06325776875019073
1995,-0.1449737250804901,0.08492022007703781,0.17931419610977173
1996,-0.18069994449615479,0.08289118111133575,0.09982240945100784
1997,-0.27142927050590515,0.0724964439868927,0.05985015630722046
1998,-0.24156633019447327,-0.0005164071917533875,0.06390534341335297
1999,-0.1894075870513916,0.03268744423985481,-0.038925960659980774
