,affluence,morality,status
1900,,,
1901,,,
1902,,,
1903,,,
1904,,,
1905,0.009282570332288742,-0.22981485724449158,0.0282868891954422
1906,-0.10150936245918274,-0.05398403853178024,-0.17624452710151672
1907,-0.027503449469804764,-0.12704665958881378,-0.12962260842323303
1908,,,
1909,,,
1910,,,
1911,,,
1912,,,
1913,-0.11890186369419098,-0.18584758043289185,-0.043223582208156586
1914,,,
1915,,,
1916,,,
1917,-0.09597562998533249,-0.04386712610721588,-0.13267570734024048
1918,-0.17080748081207275,-0.15040504932403564,-0.03370421379804611
1919,-0.1326465606689453,-0.13183535635471344,0.020018279552459717
1920,-0.043498121201992035,-0.13271546363830566,-0.0038376618176698685
1921,-0.10767999291419983,-0.14675340056419373,0.021532941609621048
1922,0.034319791942834854,-0.17445221543312073,0.05622367560863495
1923,-0.08949605375528336,0.09184862673282623,0.07334771752357483
1924,-0.13911569118499756,-0.04315994679927826,0.006574809551239014
1925,0.06505213677883148,0.026308409869670868,0.04992203414440155
1926,-0.03848019242286682,-0.17803707718849182,-0.06292344629764557
1927,-0.0847545936703682,0.026427647098898888,-0.05905666947364807
1928,0.06931911408901215,-0.026606246829032898,0.06325627863407135
1929,-0.10238323360681534,0.04039062187075615,0.12260042876005173
1930,-0.09613028168678284,-0.08844052255153656,0.023709159344434738
1931,0.008392281830310822,-0.0008157826960086823,0.06028549745678902
1932,-0.08910182863473892,0.018192585557699203,0.055773019790649414
1933,-0.09332438558340073,-0.025379199534654617,-0.0007272306829690933
1934,0.08735118806362152,-0.04496706277132034,0.10383456945419312
1935,-0.09772154688835144,0.026052504777908325,0.02351848967373371
1936,-0.017090847715735435,0.04989662766456604,-0.049283720552921295
1937,-0.10127686709165573,0.0638350397348404,0.04681917279958725
1938,0.009669524617493153,-0.02024265192449093,0.10385823249816895
1939,-0.032704249024391174,0.12526878714561462,-0.03516995906829834
1940,-0.13522297143936157,0.06663806736469269,-0.06395285576581955
1941,0.04175664111971855,0.11285894364118576,0.07891432195901871
1942,-0.09044048935174942,0.025722788646817207,0.15297424793243408
1943,-0.011511027812957764,0.06413501501083374,0.019328514114022255
1944,-0.20182672142982483,-0.08589740097522736,-0.0019773421809077263
1945,-0.020805401727557182,-0.01872335746884346,-0.043861858546733856
1946,-0.14291775226593018,0.0445791594684124,-0.11877893656492233
1947,-0.08567871153354645,-0.01753142476081848,-0.0526091530919075
1948,-0.1556955873966217,0.029998192563652992,-0.10453362762928009
1949,-0.09056530892848969,-0.020909711718559265,0.04755104333162308
1950,-0.09435664117336273,-0.024641521275043488,-0.004806315526366234
1951,-0.056786879897117615,0.020051881670951843,0.019820760935544968
1952,-0.05329460650682449,-0.1399303674697876,-0.038643233478069305
1953,-0.11138932406902313,-0.0179689172655344,-0.011038357391953468
1954,-0.04373874515295029,-0.005575750023126602,0.040206361562013626
1955,-0.05768496170639992,0.10005348920822144,-0.02006600983440876
1956,0.02882705256342888,-0.031084660440683365,-0.09047024697065353
1957,-0.0964372456073761,0.06321529299020767,-0.029518917202949524
1958,-0.16253143548965454,-0.003139697015285492,0.13884097337722778
1959,-0.030719930306077003,0.04452308267354965,0.04555869847536087
1960,-0.04988270252943039,0.03904304653406143,-0.020954102277755737
1961,-0.12470564991235733,0.08694645017385483,-0.0015547890216112137
1962,0.019998308271169662,0.09899939596652985,-0.08725457638502121
1963,0.0879804864525795,0.0932285338640213,0.04273161292076111
1964,-0.24664908647537231,0.05927068740129471,0.06951148062944412
1965,-0.13959473371505737,0.03974956274032593,0.10228778421878815
1966,-0.09520232677459717,0.09654253721237183,0.04220697283744812
1967,-0.06522886455059052,-0.03239787742495537,0.04217230901122093
1968,-0.09098214656114578,0.06066139042377472,-0.12080071121454239
1969,-0.1766657531261444,-0.003761542961001396,0.06757224351167679
1970,0.0682801902294159,0.046206213533878326,-0.017820635810494423
1971,-0.018693363294005394,0.019531700760126114,-0.154657781124115
1972,-0.13667204976081848,0.04193253070116043,0.0054066963493824005
1973,-0.10348133742809296,0.06950493156909943,-0.0545058511197567
1974,-0.07709017395973206,0.04366068169474602,0.028066573664546013
1975,-0.041208088397979736,-0.02857750654220581,-0.07172293215990067
1976,-0.13908903300762177,0.008059130981564522,0.015168491750955582
1977,0.06277429312467575,-0.04731133580207825,0.015498864464461803
1978,0.018638141453266144,-0.05696765333414078,-0.10890509933233261
1979,0.04113311320543289,0.09679823368787766,-0.10434973239898682
1980,-0.03188775107264519,-0.02868805080652237,0.02810286544263363
1981,-0.09838004410266876,-0.10398952662944794,0.061943087726831436
1982,-0.07859630882740021,0.011409323662519455,-0.014891313388943672
1983,0.005962962284684181,-0.006834559142589569,-0.027071788907051086
1984,-0.03649509325623512,0.015415262430906296,-0.14054548740386963
1985,-0.12550947070121765,0.018592216074466705,-0.06083478033542633
1986,0.0050642229616642,0.013138897716999054,0.0639428123831749
1987,0.08775043487548828,0.017409244552254677,-0.04455126076936722
1988,-0.006060934625566006,0.08178882300853729,-0.014423487707972527
1989,0.0755871906876564,-0.005471117794513702,0.03761891648173332
1990,0.015655774623155594,0.022330516949295998,-0.06254268437623978
1991,-0.0465049222111702,-0.031813740730285645,-0.019573697820305824
1992,0.02049298584461212,0.06963483989238739,-0.04647255688905716
1993,0.02804730087518692,-0.002668950706720352,-0.11735635995864868
1994,-0.1620177924633026,-0.05410660803318024,-0.054930128157138824
1995,-0.07475181668996811,0.002076704055070877,-0.19697779417037964
1996,0.12530052661895752,-0.028379900380969048,-0.055568646639585495
1997,-0.03390136733651161,-0.10654646158218384,-0.002394343726336956
