,year,words
23,1900,"['autoritaire', 'autoritarisme', 'communisme', 'communiste', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libéralisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'capitalisme', 'utopie', 'utopique']"
24,1948,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
25,2004,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
26,1978,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'humaniste']"
27,1999,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
28,1998,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fasciste', 'libertarianisme', 'libertaire', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
29,1934,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopie', 'utopique']"
30,1997,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
31,2001,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
32,1991,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste']"
33,1903,"['autoritaire', 'autoritarisme', 'communisme', 'communiste', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libéralisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'utopie', 'utopique']"
34,1962,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
35,1970,"['autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'populisme', 'populiste', 'progressisme', 'humaniste', 'utopique']"
36,1921,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'utopie', 'utopique']"
37,1917,"['autoritaire', 'autoritarisme', 'communisme', 'communiste', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libertarianisme', 'libertaire', 'libéralisation', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'capitalisme', 'utopique']"
38,1923,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fasciste', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'utopique']"
39,1949,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
40,1905,"['autoritaire', 'autoritarisme', 'communisme', 'communiste', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'capitalisme', 'utopie', 'utopique']"
41,1914,"['autoritaire', 'autoritarisme', 'communisme', 'communiste', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'capitalisme', 'utopie', 'utopique']"
42,2009,"['autoritaire', 'autoritarisme', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'libertarianisme', 'libertaire', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humaniste', 'utopique']"
43,1912,"['autoritaire', 'autoritarisme', 'communisme', 'communiste', 'totaliarisme', 'anarchiste', 'anarchisme', 'conservatisme', 'fascisme', 'fasciste', 'libéralisme', 'libertarianisme', 'libertaire', 'libéralisation', 'nationalisme', 'nationaliste', 'populisme', 'populiste', 'progressisme', 'progressiste', 'humanisme', 'humaniste', 'capitalisme', 'utopique']"
