,year,words
33,1903,"['dictatorship', 'authoritarian', 'authoritarianism', 'communism', 'communist', 'totaliarianism', 'socialism', 'socialist', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalism', 'nationalist', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'capitalism', 'capitalist', 'utopia', 'utopian']"
34,1962,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'environmentalism', 'fascism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
35,1970,"['authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
36,1921,"['authoritarian', 'authoritarianism', 'communism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalist', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'capitalism', 'utopia', 'utopian']"
37,1917,"['dictatorship', 'authoritarian', 'authoritarianism', 'communism', 'communist', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalism', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'capitalism', 'utopia', 'utopian']"
38,1923,"['dictatorship', 'authoritarian', 'authoritarianism', 'communism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalism', 'nationalist', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
39,1949,"['authoritarian', 'authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'utopia', 'utopian']"
40,1905,"['dictatorship', 'authoritarian', 'authoritarianism', 'communism', 'communist', 'totaliarianism', 'socialist', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalism', 'nationalist', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'capitalism', 'capitalist', 'utopia', 'utopian']"
41,1914,"['dictatorship', 'authoritarian', 'authoritarianism', 'communism', 'communist', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'fascism', 'fascist', 'liberalism', 'libertarianism', 'libertarian', 'liberalization', 'nationalism', 'nationalist', 'populism', 'populist', 'progressivism', 'humanism', 'humanist', 'capitalism', 'utopia', 'utopian']"
42,2009,"['authoritarianism', 'totaliarianism', 'anarchist', 'anarchism', 'conservatism', 'environmentalism', 'libertarianism', 'libertarian', 'populism', 'populist', 'progressivism', 'humanist', 'utopia', 'utopian']"
