,year,vector
0,1985,"[204841.95637635887, -7808690.063679995, -6534132.282701217, -321211.7615363896, 8031480.151473165, 1129745.2849585712, -7067719.889261931, 6540135.478336612, -3253507.309416851, 630967.9267138354, -1529892.6517413035, 6315156.000376478, -6570036.834017947, -6197329.605431372, 6930282.676305186, -7041093.254083043, -585133.1941587627, -4055046.9795000087, -3311388.1502104923, 7357974.5051990375, 9881366.0973789, 6413085.9748503305, -3133406.4731485248, -7586752.018966913, -10743601.01991275, 2218230.1222982705, -7344177.671687499, 802199.0333404541, -945388.3621372432, 8845555.656464662, -6182301.433973385, 29509.468119774014, -7538501.223777279, -15485598.190838158, 3736194.709216669, -14276977.370127868, -3845342.459244013, 1119758.4508664291, 5557160.825696006, -5632241.841590841, -4467136.279626949, 4434557.383904833, -1782193.7108117193, -13044849.997854471, -6286979.619733514, -4813554.341166049, 2119705.3291703593, 5656755.396476701, 7022064.491782872, -6515754.584896505, -5353165.904520437, -7523619.070740625, -10275986.870375302, -1718077.7142007053, -2381099.7854140922, 2349688.8659801967, 37397.93124694377, 12173797.384656653, 4032965.637790337, -2870581.8765390813, -2085904.4657621086, 8667834.540730536, 7206420.586240441, -136929.16458962858, 109725.76370834559, -6350690.410071448, -1829599.3217529207, 12231793.518868417, -12652762.534189284, -4316824.437798306, 9804507.607979387, 9971685.438370854, -4659323.975533601, -1955523.5709775176, 9767084.095711783, -5336642.124687083, 9648613.031861119, 5031971.0959671475, -14629531.517266512, -7673287.3729783, 733641.8573912159, 1947278.1617447361, 1612738.0358519144, -9399173.646640733, 971861.215482383, -6764076.6478793025, 10658923.542618215, -4215351.317747805, -3310609.0904853046, -13820335.952844262, 4096460.161408633, 1057430.3962850496, -9082414.244433897, 2840147.4520115396, 4144531.6593045294, -3381239.1086504757, -8945631.858540803, 12450812.928054653, -10427886.574849859, 12404100.188298881, -3599463.2917187475, -6407304.637403265, -1605164.451069463, -14529479.243641255, -4309387.934766222, 7568536.227832865, 2512855.8309319615, 10848408.589046817, -6961258.936710417, 5443376.492194384, -2860838.4252536297, -8085520.513167828, 1045950.6259434372, -1769521.874871552, 4254584.903608382, 706235.4671044126, -7160246.2537872195, 2054473.2068516463, -774791.1214148253, 6169240.213952705, -12598635.272078589, 1814008.6207016706, -14573003.470449368, 688062.7104330882, 3107317.861153856, -3737305.566765189, 2314257.6554108746, 8046892.790755471, 783009.6815927252, 10304431.812591001, 2114351.899269551, 6137717.417037001, 1852963.2424288988, -13767390.458207741, 3973771.7210219502, 1901742.4686249644, 5580165.448362082, 4340690.165805397, -3038361.638364397, -4003216.996508416, 4825434.620878771, -13136497.182960443, -5103380.82681977, -13354367.040493906, -630314.515035212, 1853065.5334101468, -7858870.412303656, 2754102.254174996, -3957832.4696067423, -14810833.432409078, -15117778.520903304, -18975696.233858854, 3722288.452763848, 3327793.0157197677, 5837312.42093637, -2127223.366398625, 3465535.6343041062, -7297916.851542375, -3689317.2809617817, -2469333.701895684, 94775.22131597623, -13021451.799510628, -4763973.455166988, 9844742.8054367, 9151469.170464203, -1954867.374876961, 2928517.1651424915, 1268566.6726714373, -3741353.5409418643, 6759479.600995243, 16981132.149313092, 9382508.259131968, -2052609.104822969, -6435379.257782534, -10946837.144751672, -687646.2767831981, -5413640.489019774, -3561640.1337907687, -856658.7249998748, -4144793.561399862, -3008543.6834764257, -5925160.717259448, 3128373.5088256076, -3847874.9496047795, -2799769.2870993316, -12837783.579785898, -14037589.011049889, -3575639.964354094, -6089193.215330943, 12648860.333906274, 4859940.785243362, -5211145.530973285, -5768205.535200343, -9324496.316859707, -311536.12095044553, 225114.6433787346, -3066154.161510609, -7332330.0433856845, 4125510.5749338865, -10563547.609315075, -606297.3390080482, 4487051.002169739, -22006378.822399806, -5647291.027722016, -18259819.998280823, -698843.715026617, 14314063.993193299, -1696838.6348155066, 4187642.7574156597, 3075391.126825288, -2925872.7909439728, 5936108.111077296, -6214667.079764351, -5607783.758383244, -10173672.798027724, -6992968.53812968, 4065143.406323025, 11452244.853663445, -3233756.200119337, 4743323.914629385, 9335060.276121154, 19301755.019779682, 3054545.2170963064, -4760767.651644758, 9775566.33113616, -4614630.41095908, 8242963.0424863845, 14070586.290731937, 9766290.084881857, 10863712.892117046, -8441066.037565202, -1673114.5837023556, 7640613.017540544, -951594.3995099962, -8791280.503026038, 5256408.459952295, -6397927.646500073, 2548971.726381842, 22686978.05835861, -10360367.216761872, 1721026.4625004083, 3620809.3917241804, 9021263.503815174, -985775.8697043397, 11189785.978745684, 6765714.477150187, 9712362.383437067, -3762864.722657148, 8614135.20023093, -8642476.39366725, -1822831.8461688347, 9747647.551535897, -6730634.486787349, -8123893.530461736, 8772124.818771318, -2168415.421680197, -1127519.9797179606, -925026.8416246474, -4515109.580280922, -4786023.339356899, -11859358.020082802, 11427622.117062714, 12902438.875176027, 1277765.6219855696, -5273942.5217879005, -8383001.209899753, 4128301.8563676775, -3175030.865511976, 3338890.3797288463, 424569.88451968133, -3465247.631601709, -13249808.561773177, -7798527.554332942, -5175061.3683918975, -3467116.864705473, 3188444.5216062963, -1260784.2867583185, 219923.74104821682, 6123544.615887558, 3792542.5056005344, 6969722.39475137, 8160680.158189783, 2461090.9781894684, -17052748.91109845, -7280294.164050475, -393850.840136677, 670281.2960650474, -1666796.624719914, 4987838.201060563, 3450544.920007348, 8849525.807978258, 7574432.707066539, 1994320.8444267362, 14709648.782600125, -10367492.193596035, 7524937.931871916, 3971157.167648934, 1905651.7027566135, -16065011.61089468, -2188749.0404892713]"
1,1943,"[-25244.838737856597, 5905.4156750664115, -32754.002091364935, -33500.08455461543, -11392.907906711102, -4682.19406368956, -34353.16953539848, -17850.614962652326, -9113.34280371666, -6895.1122138649225, -18965.262788929045, -14369.976120263338, 4876.838541209698, 5007.229866802692, -11750.945106387138, -8338.663533691317, -15392.702202107757, 9222.082278490067, -8721.229688882828, -20522.151013195515, 2435.443042397499, -5210.773500149138, 21656.53257036209, -11918.340928912163, 8195.375252314727, 14053.676382157952, -5966.981033727527, -31694.033522367477, -10149.967358993366, 4300.840239226818, 8172.038603842258, -5429.902190312743, 14715.13761740923, -16274.448805809021, 3762.8468959368765, -6460.51032570377, -272.9361132606864, -18357.683444090188, 11754.07187089324, 4177.363786071539, -10379.168492537457, -9036.196447619237, 4466.980508856475, -497.23087788000703, 6712.70889647305, -8141.816962450743, -19161.137167729437, -13508.758038721979, -3153.5522062182426, 7220.610025599599, -27672.288090467453, 11625.838623397984, -5327.306540898979, 411.46930550038815, -8578.738058663905, 69.91580410860479, 11115.500929109752, -7045.720771051943, 5374.504780173302, -10924.961866691709, -14902.009901225567, -5812.2277019917965, -2128.3969588801265, 3733.0628053098917, -14403.396304082125, 6291.673503167927, 8914.888803839684, -1746.7073182612658, 18386.397703260183, -695.4863122440875, -6574.0875549688935, 14067.681510329247, 2682.978850517422, -873.4017479419708, 14582.748560611159, -30639.89739471674, -13434.063158801757, 27479.016561884433, -3167.587133780122, -13482.78995931521, 18462.73272740841, 2249.4126108223572, -6273.693998798728, -19010.95519991219, 2070.6329640857875, -27661.272739316337, 28961.8592851758, -5376.5897247083485, -3671.2252356112003, -4362.898730643094, 10596.044759064913, -3118.3379145264626, 11936.195072218776, -3871.275072515011, 1415.9523572921753, 14726.585898682475, 12721.532768815756, 11749.85500434041, 14160.735087394714, -2119.3932985290885, -1887.6013804376125, 7872.725770216435, -5070.7356591150165, -3486.1390144973993, -18156.512841783464, -16735.013744354248, -7649.274600926787, 7710.469945596531, 11373.619389779866, -2915.382064320147, -7236.184803195298, 12383.049911871552, -11234.261399947107, -3174.074166238308, 833.4971115849912, 11355.271216221154, 8130.146507728845, 15742.772060696618, 12397.222581595182, -9433.861242963001, 6903.138759851456, 51.06760123372078, -16730.389749079943, -1452.1882501021028, 6504.478559169918, -14826.32213589549, -21456.11914873123, 18221.672318702564, 6165.822758674622, 2541.8137048144563, -3905.1647187825292, 11196.242031414062, -18092.3263855353, -8562.014169231057, -8439.01702363789, 2039.4956189915538, -2663.158160880208, 18064.507379576564, 6906.021113425493, -915.3482719883323, -16544.109623491764, 13108.075167626143, 11710.237451732159, 4235.196975424886, -18940.300971247256, 7525.120620638132, 12955.62755124271, -10706.68845590949, -23682.56285840273, -5701.846077014692, -15161.559350967407, 14479.362547278404, -904.2372585656121, 4535.328035525978, 21030.44037744403, 34714.0742200017, -30661.30892956257, -1368.1187013983727, 6086.17882719636, 8868.112787697464, -17459.56704032421, -2239.402057826519, -22229.99883005023, -9551.891138508916, 15901.698152914643, 9132.88169258833, -16851.193938856944, 9653.797278702259, 13453.151219829917, 6972.278408095241, -9003.950709065422, -20335.08951434493, -7048.527358368039, 1252.0312201678753, 17353.24433939159, 5060.042083442211, -9537.68620070815, -524.8708659932017, -1708.7270813286304, 6620.913421288133, -8471.393768835813, -3329.628567688167, -1345.4610503166914, 8517.084323957562, 15376.88143272698, -9343.038757711649, 20178.813472241163, 11799.650414964184, -5183.933422654867, 7781.422505676746, 19321.317202061415, -12226.564245507121, 11431.122806474566, -16111.371125876904, -655.0628261044621, -9248.670595824718, 499.39632311463356, -3212.537553404458, -5164.139972269535, 7991.430489607155, -499.0288943052292, -7627.861909685656, 5901.591612607241, 9685.862071989104, 11512.685972262174, -916.01535192132, -2002.7857729792595, -12717.606759302318, -4641.751389324665, 878.6682386398315, -3673.5828238651156, 23636.445941351354, 15566.610860690475, -31776.461580194533, -946.1443277597427, 5195.807479731739, 1909.676150843501, -376.3485201559961, -11797.505533065647, 13216.080865422264, -2259.0605550203472, 1257.2533312980086, 15422.243164300919, 858.4374732300639, -169.14532127976418, -11358.836413860321, -3263.9753632843494, 22756.67005330324, 21797.22266728431, -8718.772165045142, -13186.990710221231, 14946.679199721664, 9826.130515694618, -16316.165062606335, -13948.783672336489, -12661.7710545538, -11473.815085172653, -3915.678958363831, -887.1668327301741, -5175.034140505828, 23641.861264504492, 8592.130581855774, 6534.2270169481635, -35455.695900171995, 9674.323574975133, -5523.900804230943, -5206.168546110392, -3656.217252895236, -13216.739118941128, -9168.243730664253, -13755.591688513756, 2067.4750625118613, -9555.994604118168, -12169.9470641613, 6827.891905031167, 14873.150814691558, 21486.0952033028, -14859.664241805673, 3221.802272707224, -4299.565212249756, 10335.44522807002, -2544.0817852318287, -8613.808986458927, -3289.5027220211923, 9349.774096250534, -16031.740454033017, 3725.066018678248, -21637.939298808575, 2550.234909206629, -8409.684429094195, 14844.1230917871, -18079.88347040862, -6697.894316509366, -17301.0107216537, 30374.30788975954, 13545.978724937886, -14469.790788635612, -18735.301599079743, 16118.85483007878, -8750.864563817624, -1564.6640548296273, -7445.83602027595, -28781.919005662203, 25415.574782937765, 2679.4349988102913, 15611.597991168499, -20402.537920515984, 1753.3208290934563, -805.5180588588119, 19072.572018235922, -18841.58644242212, 21177.81861257553, -674.9739002734423, 16136.362788558006, -6222.170433044434, 13016.285080194473, -15880.528687864542, -5215.488891661167, 27277.09760019183, 7546.886281311512]"
2,1993,"[-10932571.167125259, -16362935.676931895, -11998919.289342292, 8118926.066479534, -4528081.405188501, 23161726.144262612, -6670446.662299007, -5650881.093610939, -5690008.590768147, -21739918.53101808, -694089.6550865956, -16514548.186201394, -25022535.711081013, 6310109.4321447015, 1188148.054258138, -7270234.654851954, 27725852.006010413, 18457070.989659563, -8980387.286992207, 34623962.86512542, -451376.5872294232, 1071159.0173726184, -34489462.52852228, -31403598.143400453, 7816237.7684536055, 12892488.94989071, 5756699.898684889, 18402435.282481663, 12537346.926551275, -6456036.789933249, 6545410.009812787, 29060389.872674406, -6993940.462693453, -25718366.79046446, -28202341.098556798, -8430574.686260141, 11274469.15233612, -36239823.45549995, 386366.67026344687, -29863519.211420894, 11741517.965709334, 19537766.327527434, 4545220.656854659, 10054145.874441996, 11765459.853073716, -15477529.599551603, -2875322.2465586364, 19328363.928455055, -566377.1571246311, 2503944.0465816706, -2810696.3857421204, -5491456.8804807365, 4754834.531750843, 9759807.399255976, 3012344.3228686005, 15050150.639721528, -11356781.59552002, -2534743.2867650576, -7142419.568865597, 11092193.417753488, -7357092.634693384, -9176073.392652037, 3164213.7191599384, 5955910.270325512, 4173664.917397782, -34310561.645260036, 10389924.493961807, -13883037.312976807, 1826240.3103288412, -4729607.232404903, 14450136.49601382, 20384311.892632365, -9717807.701666698, -2797991.447890103, -458038.21658423543, -32217449.737484366, 14603388.297294848, -23048055.279893786, 1591645.7521112068, -7566917.545723986, -21155282.02134674, -9616340.22911051, 10875303.458163634, -6275966.11191842, -9997334.8227887, -8026500.291562818, 18457043.91985695, 3478463.7407857478, -10673334.936110526, -4951886.442568362, -30358433.326511502, 16225302.40552266, -19571269.399223387, 32666152.478954516, 3505172.431738645, 2601327.0658045113, 436064.179683486, 39345525.08377062, 9210999.514962722, -13115642.550909832, 18572794.101621624, 17226384.169618472, -13317461.45760566, -19837254.323486105, -20280733.25748604, 10756812.658177331, -14843633.124268204, -2366813.14918983, -4955544.950296278, -11582395.068955883, 12280171.88375064, -2102222.517542653, -14166101.477904856, -8107889.126982003, 14121919.741814137, -21008357.023786835, 4775042.265159611, -12601022.13700977, -16260703.06874299, 1393118.8016993105, -6049166.542630374, -23718996.729723196, 1953877.9018920064, -16395963.054613676, 5065809.561808258, -4850871.581631988, 3302226.493700847, 14203333.757174462, 2295469.637162134, -17273349.086798735, -23384423.649434656, -8281043.779171642, -8350352.627261493, -7865170.836333916, -21279571.223219216, 12842355.783253938, 3118760.478702504, 3752028.8741107136, 9946829.411563754, -4323838.949153855, -2562590.802624926, -19153450.376282983, -1474305.4192087948, -2912182.8553447127, -2078141.9766775966, 16968187.907336622, -31637.734456554055, 13755272.758226812, 12967995.74039679, 7048891.600636333, 16012190.999465007, 1822002.1923481114, 9056533.446969777, 5249523.10817387, -9007321.006796531, -130056.64550170302, 14673196.235241637, -11199460.367519816, -10471077.121439308, -747163.3816701183, 32861454.546712205, -22409534.249476373, 18410962.413895797, 1990204.8913202789, 5617780.491106778, 42080.644774734974, 7442844.200261332, -14400255.46651104, 9642192.187808663, -4315384.076465875, 20766817.122737095, -9754048.103289947, -14187442.608003289, -20919947.025833845, 5631563.777231127, -7433770.422845699, 6849399.599519372, -17172546.91224596, 6214502.105795734, 33527848.349858087, 12908202.733753309, 7785375.810911849, 9357019.743169906, -11149089.587589651, 27646459.179848902, -33372072.319362402, 13272323.909582503, -2048345.66224429, -24930003.000291824, 19458573.736684136, 30542696.04990278, 10031750.46568473, -20406940.193924062, 6888797.811392734, 16698184.244415373, -4062188.65208067, -4957105.537448876, 14035304.100600846, 13830494.036561638, 5314249.94390839, -13187851.577188432, -11305106.731393725, -6613472.004122816, -22165343.291509256, -13458827.86774344, 2144699.449733481, 14216573.653937832, -11655500.70170559, -21145327.2237911, 9294957.92093828, -8090064.757880248, 13735630.651395723, 9334082.749569288, 1191893.8485665321, 9168205.343238784, 4765247.026274055, -21666796.785275735, 19879159.88400176, 7701275.650124595, 1476252.2919891588, 9530319.483241148, -5191341.390408844, 25420226.423208088, 13090525.15479191, -13652504.009235434, -8715582.72428494, -4212339.297424525, 11720243.929220945, -19413574.680074736, -25357730.932513356, -6129707.677206472, 14238688.13822335, 11537496.141411379, -13808392.747875981, 8046097.830588829, 12088815.169130892, -20891093.009334326, 14864202.667604297, 11200500.82609639, -20020167.766718864, 2130877.1011271644, 10649266.481395027, 17664419.22204331, -16196372.498507053, 11487336.118420064, 13306319.70002848, 3502194.391470611, -570235.3029034138, 368332.382689856, -8078100.720302129, 11471319.486573093, -2265231.7288653925, 14398332.057609119, -300306.9380337801, 8090081.164114725, -8181783.007521089, 3861624.164206445, 960836.403368473, 16855723.244354036, -10101749.783432886, -4274010.035192668, -3939670.0526228994, 8108407.827556521, 12609978.52866213, -32494667.033798866, -4156803.6203354336, -7821396.975439578, 5482565.7247032225, 2586600.804968998, -34805209.395822376, -6226442.294518553, -8410340.527351877, 4502913.53158199, -5165737.669257648, -1452179.3712247163, -6821445.613043918, 24621221.767176375, 12850387.439631782, 12982136.946383517, -335359.09621572495, -14345123.435706183, -1742579.9552301364, 28664915.56949398, -5335341.136749927, 5876006.278750222, 26291893.55663088, 3701763.600561559, 27076465.141067874, -7923401.172705293, 3322573.2327094562, -3673260.6146295667, 3468362.6083553946, -31459739.844459057, 25220098.222733907, -10389669.359408576, 3408977.4287987947, 13438371.31280294, 20649868.05491209, -18325447.673743628, 23466799.871689573]"
3,1995,"[2111194.4664270254, -8471461.91706229, 15330467.269389138, -21584600.790141672, -326886.60948447883, -7025064.369405676, -6243207.9980107695, 2898671.603837244, -3839797.2644806504, 10147032.317907061, -16470169.381451316, 4015338.353810923, 1186330.7565864325, 1177646.9225534052, 5269934.491813242, -182162.29688518494, 2054367.6271559894, 256016.36147733033, -7533932.307930119, 5793423.256955334, -798839.3384990096, 369627.6778624132, 2785025.5084180087, -2482999.025159076, -2556286.8258595765, -2159914.6088045985, -11986019.727813404, 1995121.8814713731, 3448670.8068916798, 3663506.7653880864, -629626.1544655561, 8783920.12937985, -6635937.603766795, -12175085.261584468, 132729.7185035646, -6907944.665942047, -5887097.734535545, -4523130.980141524, -7419823.658390224, -10416243.880559847, 13119290.914104953, 13466732.260821536, -2353044.3634331636, 6611134.281601119, 6131206.367420733, 7526613.3346372545, 3570400.734892674, 19929242.150458544, -10631828.388571262, -5777103.062656552, 2435899.2944811583, -7933423.197270282, -12173046.043252425, -5416972.261673212, 12766691.233491644, -8064337.701145381, -2826524.681553349, 4265837.486306727, -7176453.463290572, -8512288.028364092, -9195736.715730783, -688259.6719296724, 5053363.166731626, -4685747.988636956, -1549115.8801055402, -6397093.391664272, 1364931.6751524806, 13266327.25378912, -5303494.076211676, 6484334.246115208, 10891565.406339891, 4482661.524905231, -14627.663785874844, 1639262.3492248058, 8833059.349648114, -3407856.7399011217, 7211077.368846089, -383853.97070542723, 7196214.9799132645, -2437776.3572354503, 6802525.349269412, 268757.8641014835, 4258065.138994236, -9023486.66384266, -6148339.17911467, -404447.0738574229, 2009517.0477979544, -7546173.102088258, 476216.3200557232, -14052422.93841253, 16905.628756015096, 7914887.701782033, 1653616.0273147896, 6610652.985275492, 11471236.068079293, -9703373.460383505, -4910191.099356294, 12636955.853128314, -2347943.0669177175, 9709429.393332988, 4301579.593526922, 3997096.953875825, -7813078.808546096, -11598299.24559246, 4931871.599712491, 361974.7253038138, -8295124.747179452, 3915974.754498251, -7238762.03609686, 5548395.530450592, -1992262.0140211806, -9777410.566879168, -6669733.625161707, -11615191.354040064, 2545529.6365843713, -3727926.227092795, -5129350.936629912, -13960257.757989585, -4419169.769225683, 3814645.4272620752, -4551855.307207495, 613356.922448311, 12016285.2511491, 4019900.595050279, -2865836.7507900894, 6659974.71048975, -10073779.634089537, 9856354.37128298, 3620999.3758221567, 8579823.380400203, 7187060.7208327, 3336234.4408398643, 217329.67063726485, 1250905.026973322, -10909049.91647707, -3259220.8211759925, 5549570.278658003, -1542422.987651363, -6033423.312460203, -6872671.290336847, 6864162.465698022, -9631613.82320483, -9768981.432402749, -12808942.477406338, 16402692.263554852, -4643282.90055941, -8002765.067879155, 7273324.812000781, 7188971.268685836, 2239328.630968511, 8738605.724368948, -2376118.8120728433, 1869189.5384049136, 1239119.5845344448, 1629400.597812838, -1701605.0892263204, 12874292.289414749, 6194624.505330853, 3395323.6911776215, -6956971.344371203, 5114990.3980512805, -5066992.943987191, 5614060.663041074, -1100425.8152533323, 5491997.383910604, 1312214.3884425908, 4771199.450622886, -9121385.478977408, -9578184.15130417, -964732.1057626829, 6568090.547481179, 8666935.311436713, 5599747.958166368, -3227469.8191482425, -1716768.62296383, -2235689.459615292, -9660766.193635479, -6913930.672185183, 7685088.120596111, 6551911.176950872, 2122078.541979935, 1588535.4059602916, 5440876.184035152, -7072132.737213947, -2499498.7875267565, -707508.9562918097, -2853887.874047555, -938582.1451056972, 2731077.2790877502, -1070895.3368193433, 5036446.921029389, 6503118.076998826, -7230802.379255593, 7412920.2114041, -8814089.552859128, 5751883.159776866, 10610924.021246206, 4188662.5781087577, 930368.7311501512, -9031727.4815994, -2879916.637555426, 9845480.385668546, -6927076.475830182, 1303822.6545109376, -985277.391257301, 3235828.470457047, 2545532.063131079, 5430461.640929133, 14209121.559870433, 468077.7164563872, -5230972.9591579065, 6494305.519160673, -20805513.61997223, -3900202.4082696363, -5421148.904483631, 5864156.611314524, -8375959.104413347, 4989194.871359758, 2340176.1464533657, 4016193.8206551075, 5794144.889724016, 2452333.6055427976, -2041275.946789652, -11926226.137081206, -3292293.763159424, 464536.53429572284, -4226768.977666289, 6754084.288250446, 3367612.548150867, 14306751.733578939, -437814.8406287432, 4701373.3566084355, 7441557.235597849, 8634843.573742263, -7750665.545156963, -2097323.217564568, 2964698.2034928417, 1290518.1146535669, 19806988.413729757, -5167370.524844959, -3632495.526979478, 1724984.6623937152, 661024.4412626438, 1353002.9127685428, 15523104.649686327, -5394024.208697468, -10086949.762621686, -895250.6337042451, -823411.1310629398, 4058576.666624818, 3090116.0226013362, 12849749.11813996, -3847282.389730513, 5346336.561692491, 2293395.7373505984, 5505863.899587594, 7668048.5557260215, 7132836.894031644, 2436280.5900797173, -4956223.969587661, 163699.976079911, 2830442.035683651, -2243104.479738865, -328798.1181830168, -3585035.3062909357, -3467770.003556464, 62810.08001805842, -8127386.718803383, -5887273.603919074, 5814255.130224635, 4722393.067729279, 10235504.081265956, 18206498.781175613, -6345350.562809348, 4700454.221166566, 3735312.5524100065, -4036744.24334082, 1137700.241639968, -1111166.881413117, 1607995.2777304798, 2722821.586938411, -10234232.964517176, -5161319.775943421, -18743756.313146085, 9125741.734371647, -11130309.308054954, 1587898.57597062, -8465618.648561299, 10108618.194512352, -8494270.05539468, -9168308.292892195, 3943613.1253191903, 7950047.984842807, -8409298.696736693, -4565269.673380241, 1115044.402931204, -923224.1128422618, 9251328.230254374, -2052473.9482182823, -9994140.510273308]"
4,1958,"[-15874.946617804468, -9681.940792880952, 138127.2971263826, -109109.56821464747, -18400.425853796303, 169289.49992414098, 19281.449581902474, -172806.4354286939, -81527.27348630875, 51464.189457297325, -236014.96157048643, 76124.06268712226, -104668.99800956436, 302852.9867453873, -183613.09891906008, 150721.78867491335, -190954.82995714247, -278066.5292476788, -426629.21203151345, -2995.159419596195, -38428.97277575731, 10826.431765731424, 304773.95161307603, -31561.130802939646, 219691.87999055255, 321181.9716656059, -278201.4958027154, -6234.192106947303, 29027.554624795914, -103870.30290362984, 420448.8796477467, -56647.26259394642, 78446.05455789715, 117378.1448156368, 221782.0247772932, -436642.11743846536, 378050.8922444731, 39797.05476349313, 271536.98578965664, 20202.68751002662, -71637.70299371332, 369532.2729803324, -215719.57197648287, -62875.55807515979, -193527.64557123184, -98313.34189611673, 40342.688629090786, 113811.64497861266, 107014.39294791967, 66972.08486323804, 176788.61230313033, 387876.26833453774, -363082.82053925097, -81048.18627085723, 348433.1055499464, 383851.8718396574, 142685.19857645035, -295434.7949831486, 101952.79951614141, 237724.61359696044, -145151.6176288128, -169120.57291745394, -253607.81957209483, 500147.62291687727, -103543.82674436644, -168779.96460337937, -91100.31011734903, -55955.76154630631, -971.1138627827168, -269958.0480468273, 169681.5167685561, -20427.238967850804, -33198.97183958441, -277282.56107319146, 21470.054050907493, -202320.2620763667, 17033.23574616108, -139787.48421690986, 22278.265691801906, -227959.27286766213, 203930.18839620054, 268854.52436746657, -313955.2887733914, -34023.52975213528, 335269.31638653576, -341834.4498722777, 179210.34985797107, -387451.5076161176, 125683.26663549244, 31231.10607510805, -230041.5194107741, -101183.53804573417, -111552.7116106525, 224730.66018009186, 260811.4109440744, 31713.007015883923, 100745.67731042206, 180266.39260661602, 121471.07984512672, 393576.50415091217, -250258.05618280172, -9808.373179212213, 104786.41132701188, -314520.1047986895, 268809.52991086245, 85179.92618770897, -257713.10752743855, 237586.63971339166, -230301.8420036137, 188871.0012190044, 108417.59842991829, -110941.40213596821, 50576.80672408175, -191457.85734958947, -434314.34776353836, -109549.64138647914, -172219.99458435923, 19321.15690639615, 223502.52058324963, 43240.17469069362, 136649.8753376715, -223428.06921046227, 96215.70543456078, 232850.84780834615, -112996.11477310024, -256257.51287934184, -331249.4795359224, -298241.8272611089, -367655.05993896164, -89718.5094269216, -347437.7098431513, -62862.82126826048, 276411.98728775233, -81368.22650524974, -75272.1922738254, -63364.00746561587, -374163.81996550784, -90774.9306333363, -239730.26930285245, 48985.9457950443, 114008.75265574455, 1403.997419923544, -156662.58029690385, 191136.78678591736, -74021.180493474, -400348.9950672388, -235523.51798540354, -99684.25860603899, -139781.55940763652, 31664.815665006638, 121240.16676773131, -299701.0993099995, -81860.75443831831, 238282.23391263187, 87002.1701028049, 251170.97647553682, 99466.07246506214, 54619.41645731032, -396025.43204931356, -80326.1618162021, -153024.65834141336, 359174.72950439155, -78942.14881427586, -12398.58218935132, 121383.78073523939, -52301.107496097684, -292878.67530940473, -59077.30398290325, 42867.884996322915, 47626.64084995538, 402316.3561405651, -168031.10926242545, 267102.1580329444, -512924.4888114929, 53873.54179915786, 225457.472814627, -336675.03465247154, 238068.34568049014, -481039.8812710643, 171955.65302827954, 141841.89090557396, 210024.4519057609, -415730.61132384837, -51123.30476489663, 306366.1055616699, 82889.54989102483, -68351.15411828458, -4450.37693188712, 17788.38069383055, 503565.65302205086, 144531.32387327775, 76422.42384115979, 55913.5502306968, 197536.45744011272, 164863.94908362627, -55050.131853207946, -205585.0074172914, -260824.50898185268, -166681.92204032652, -90963.40107795596, -58156.25780372508, 59577.42095435411, 81656.02617308497, 540572.3536624312, -525643.4933950901, -190239.2618898973, -517413.8093906045, -61480.82040402293, -181034.56489662454, -408462.14757956564, 227786.66715603322, -211569.5387198925, 140472.16642228514, -298007.04599922895, 237877.09801411256, -297394.47464969754, -213327.44440395012, 456590.1688589081, 174296.61005358398, -454626.24208075926, -81247.28526500612, -221622.5714910105, -323932.4515917003, -369155.5783083048, 23673.50203807652, -163141.0811804831, 348660.18165399134, 108211.99079548568, 81190.30466985703, 246202.78318696795, 43819.02530341409, -305443.79557940364, 27926.572504028678, 271741.76732195914, -203496.5959667787, -324931.8987857858, -286147.71121354774, 182803.0979859206, -499759.0615739897, -374443.3067407608, 216335.14802241325, 276574.2429670915, -77640.78397627175, 491926.6849850714, -232255.30942802876, 337559.62622384727, -103740.36252695322, -193675.78503581882, 46514.772066518664, 335115.7682343349, 7210.253421418369, 246775.94750580937, -4982.02839936316, 333880.4993683372, 102506.97438927181, 188421.3420432508, 147494.05241448432, -54626.95342378318, 85476.08470150828, -219863.56511304528, -221536.17365419865, -73893.24562169239, 16968.238099098206, 78187.56378754228, -23665.99912519753, -85440.24162042141, 132379.37116145715, 47844.92932127416, 87006.72457038611, -113796.81244373322, -65562.63454354927, 12364.926971927285, -224847.46422622725, 219859.00334010646, 218726.4555978477, 177123.9873013869, 281878.3046577126, -182437.11761080474, 54656.98735678941, -113866.60700445995, -17033.246131353546, 38390.46947570145, -202836.6183013064, 207044.34281398356, 53007.02863192558, 300904.4328619428, 406005.5042349994, 230502.7271629963, -75586.45685257018, 166502.50543337315, 336654.65930718475, -181189.42964544892, 37046.59237124026, -61780.3828984946, -443318.8972020745, -290799.0515399389, 234864.7191811949, -234403.3543760702, -305168.3987405598, 73620.08069933951]"
