,year,vector
0,1985,"[-15715.178757157177, -11432.226549178362, -3090.001029096544, -584.1439465358853, -18133.61258223653, 15461.081284120679, 3502.400489492342, 11058.24283823371, 4302.661283314228, 4154.911270905286, -8189.2718003205955, 4620.180403217673, -9769.126164665446, 4965.0181285738945, 6324.311453141272, 130.83010440319777, 10791.948886215687, 21299.216815508902, 3345.324430808425, 16236.152134999633, 2272.8889291658998, -2093.150989033282, -7392.646920189261, -8150.54319845885, 772.8255666196346, 2045.4587809443474, -21849.28704565391, -1664.9374729543924, 434.09165921621025, 22924.176777407527, -9047.629534125328, 19126.69104178995, -6190.5546008348465, -2041.6547876149416, 3953.438201662153, -23054.833359897137, -3363.0298794023693, 1559.866720199585, -18448.519018888474, -11131.102904750966, -3990.4817079156637, -3579.88775228709, -376.3219946473837, -10974.458676844835, -6683.120437942445, 30713.270409829915, 12639.546173274517, -142.67216612398624, -4709.834767224267, 3265.561470056884, -3080.975007812027, -6595.980179317296, -23831.676965188235, -7706.534434046596, 13825.240551169962, -12211.272776305676, 10833.709160201252, -11049.608488872647, -16613.911518208683, -1108.9699343293905, 34709.8137967065, -6437.321291767323, -7406.893821932375, 10817.315507087857, 14734.67713059485, -19648.51065028459, -10780.9183652848, 2146.71996101737, 7338.164117351174, 2159.8225253149867, -3210.774042457342, -6514.854061234742, 56.58562461659312, -17142.524333506823, 12728.622437911108, 15361.910767957568, -2867.459848679602, 24950.568348884583, 4424.333147258032, -5953.277060691267, -2575.9052546173334, 1718.7271376252174, 368.42481670551933, 10560.170911618043, -5796.885792717338, 3151.3814895004034, 28638.790986835957, -3161.994859237224, 8633.921020877082, -10749.237858094275, 14909.469781845808, -3667.522699087858, -6117.1558919250965, -3068.290032191202, -10317.015523016453, -3165.0571273565292, 19922.300224617124, 6470.509361021221, 4281.660981334979, -214.98843172937632, 4413.807458564639, 371.4173056483269, 7372.908443894237, -2638.0000856891274, 11738.93346458301, -24766.25234953314, 3065.8292591273785, 6800.860471576452, -15727.84302733466, -917.8173299729824, -11750.459198627621, 9418.28191448003, -14614.913971505128, 1512.4899533838034, 3017.5714797377586, 4599.377154426649, 4637.8343389593065, 11439.650653660297, 23153.69704647269, 1176.7244671955705, -6347.293906770647, 15775.532996460795, -15367.540727503598, -19351.280321937054, 16769.095834881067, -8418.134794548154, 10913.800456110388, 11655.975385814905, 15763.04580450058, 4381.3001601323485, 13266.462471276522, -20565.312980920076, 5542.298298947513, 1621.8356525041163, -12127.19144831039, 11052.985027626157, 24621.326987102628, 5360.340761192143, -160.87929332256317, 12950.112900212407, -587.5125120580196, -2083.8941756375134, -9745.464800521731, 5783.090560302138, -6265.172725209035, -9086.785823687911, -3774.888331592083, -6970.618943814188, 9707.81529758498, 10693.586772859097, 1388.2882364541292, 242.91836994886398, 4604.7118732165545, -7149.133550494909, -12933.068486001343, 2398.1321143507957, -4308.444557735696, 2556.333203729242, 11396.665891587734, 14612.436288669705, 214.07133616879582, 16830.79273839295, 6469.117727138102, -2988.0783139765263, -5307.752621553838, -16275.741215892136, -18446.960511818528, -2973.4540359303355, -6493.894560679793, -14126.279818957672, -41374.686445355415, -26672.659545212984, -1963.0420527756214, 17163.50135014206, 13583.445694170892, 291.9780526533723, 1257.414415255189, 7966.7809788659215, 8172.775220707059, 28427.528217963874, -5283.244531375356, -1477.7098120972514, -19087.74901379645, -14030.586804673076, -18821.736351247877, -26858.211275726557, 4438.805990096182, 4435.773746997118, -24411.712835475802, 6426.110650867224, -12597.223177284002, -13844.273847837001, 3964.619970500469, -3337.926664032042, 3719.9583459943533, -2466.1135613769293, -11272.205947220325, 1306.7408021092415, -21282.84647927992, 3028.977568924427, 333.59174390137196, 4952.4874370619655, -5150.734296692535, 3379.2668044995517, -4842.524736404419, 5185.73061221838, 18521.22871875763, 8501.887807562947, 989.2617285624146, 3816.545763813192, 12495.691449850798, -5172.315371541306, -9747.697563551366, 13554.412334561348, 16697.69095947966, 8352.203657008708, -2960.51378736645, -6219.858302757144, 7788.52499595657, 12978.565145373344, -7807.525608908385, 20984.719811856747, -21571.83532629907, 4176.2682886868715, -15239.616434514523, -2245.5675601661205, -10530.137868121266, 10012.614265929908, -234.43110317364335, -13984.897128572688, -9136.362860143185, 20799.735484182835, -20999.434556642547, 5223.8287455663085, 8246.885465271771, 26416.046176552773, 6124.430801272392, 13478.988323522266, 17452.52072364092, -29332.143113404512, -18358.797377958894, 26504.438263744116, 18090.49332496524, 22395.99363553524, 8547.162013083696, -2673.4136900156736, -17850.570553530008, -10042.323730416596, -221.34856729209423, 15217.209725558758, 20898.015792703256, 20785.068693846464, -1072.6427912414074, -3868.171428922564, -7981.865509151481, 16892.989993661642, -2198.5486640781164, 15696.561655372381, -6160.380765974522, -9826.39101845026, -7269.45012466982, 7062.675769735128, -3287.2285762131214, -9817.10560517013, 10052.823900107294, 8160.2686936706305, 4130.368771601468, -5731.9232886731625, -12436.627475592308, -1917.628124423325, 1003.6361056566238, 3698.3348381742835, -16620.053788036108, -28254.20848196745, 6553.331376507878, -8633.210458729416, 4753.558006225154, -24363.510826684535, -11930.037833875045, -18940.428857013583, -17634.527818381786, 44560.98814946413, -904.9781743697822, -17062.59406580031, 19254.216347694397, 13725.071907550097, 25261.757585316896, 6192.722060369328, -17135.456478405744, 5307.011345893145, 18717.275217801332, -17056.175915047526, -6595.755960047245, -12412.022145598195, 8678.789378032088, 4171.205166846514, -14185.030128382146, -3832.9323631450534, -8569.771605081856, 7198.730993889272]"
1,1943,"[302.364076808095, -92.55334381759167, -2901.3357072472572, 1377.781861424446, -3663.685038924217, 837.1047728657722, 160.6878843307495, -2807.439785256982, 2202.371687911451, 1417.9196865856647, 1585.7525988928974, 247.32658064365387, 1071.7705487757921, -1125.771937996382, -2830.647112235427, -1302.2882967963815, 341.8407306075096, 267.89962531626225, -2874.235620878637, -1978.0352639704943, -2679.4556648507714, 3605.3879774063826, -2889.784559264779, -1755.4081288799644, 3439.6969999074936, -346.57030917704105, -1729.758477252908, -133.3218666613102, 883.9012700691819, -229.756314560771, 490.1752475500107, -1001.9232294112444, 751.5406328169629, -487.4174288213253, 2708.9575328454375, 1979.3803429603577, 756.2993372064084, -1678.9491804763675, -840.5785121535882, 1811.6827311217785, -92.47604102641344, -1772.0300403535366, 1037.4019544124603, -71.7062885761261, -1768.5763250787277, -378.44773050770164, -1157.3767690882087, 783.1842391639948, -2489.667578071356, 2306.608562323265, -2183.3171363919973, 962.7408662140369, 815.8769443477504, 506.31453347206116, 1639.2556630373, 94.25830923765898, 2298.9073521508835, -463.1616127640009, -3669.305128902197, -1548.3842892050743, -2302.160558704287, 3835.345100104809, 2475.3512365790084, 3304.941278845072, -639.6946482285857, -3335.9837667346, -242.20512790232897, 819.2362233698368, -1119.9556994587183, 2399.945171505213, 772.121069163084, -388.0301896929741, -1212.3072890862823, 129.00322020053864, -698.7700934410095, 171.61019249632955, 921.1902543604374, -1338.1268667653203, 1866.5423723869026, -1337.5571451485157, 2255.400700107217, 1187.105647712946, -435.0033824965358, -1158.4292918145657, 2729.560744419694, 88.25163868442178, 3183.007301107049, -858.5758347474039, -1133.1666064560413, -2009.2915652617812, 1342.8009005486965, 679.2463905252516, 216.1936176866293, -2709.2251524329185, 1827.4136042892933, -2251.5557080954313, -437.9702803045511, 229.6833014190197, 11.778416827321053, 1325.5725234597921, 370.46433109231293, 684.4602881744504, -917.8658888190985, -778.3988003134727, -1717.3563567996025, -1514.4450992047787, 2619.706616587937, -860.376531874761, -1226.6702786833048, -2713.133536621928, -1050.023865878582, -1469.299075692892, -1893.388026677072, 74.64293898642063, -43.77565322071314, 408.65743900090456, 622.8352352380753, 2584.459870301769, 1208.1511815413833, -1711.514287225902, -1212.611507775262, 754.7925818320364, -1227.1973966304213, -2326.2710499316454, -1577.6568914726959, -609.2395717352629, -972.6443104743958, 2689.322364985943, -1466.342217117548, 334.6204752624035, -216.39202151447535, 379.32420317828655, 11.359152302145958, -1885.481812208891, 1087.8805432803929, 392.8071358278394, 2147.03390699625, 326.52565163373947, -159.42724164947867, 3090.346627265215, 643.0402883887291, 2408.3481461554766, 1063.37788271904, -741.6930059790611, 2138.208673864603, 2566.156207934022, 727.4849510788918, -79.96106618642807, 622.6281750500202, -1741.3512090854347, -260.69995498657227, 632.6793635450304, 514.5897807329893, 1053.7667592465878, -1404.3413589894772, 877.2380869537592, 1274.4621119648218, 58.00960913300514, 1202.633359476924, 716.2519025914371, -188.05849888920784, 757.9883348885924, 82.27426314353943, -1551.7773986160755, 718.585926335305, -3464.9082238972187, -1722.482341580093, -2.497961178421974, 99.4198449254036, -2048.4376989006996, -763.5719300173223, -419.68056985735893, 1563.404502645135, -273.51980724930763, 2186.3793679475784, 6.073556676506996, 0.4699997827410698, -2957.68436665833, 1393.1241166591644, -1639.8964316272177, 2434.2310865699546, 1407.0136101916432, -758.4191790521145, -1465.9704440999776, 804.4620169624686, 615.5952937602997, 41.7680207490921, -1169.5371298715472, 1086.4842610936612, -442.58169830590487, 654.1731156408787, 614.5331092104316, -317.27475219219923, 2016.5565234273672, 1021.2040931717493, -444.75445067323744, -1348.3239061757922, -42.28278502821922, 2911.9956678897142, 1277.197131935507, 2307.372405357659, -858.9138922840357, -1082.4952946305275, -2244.832047374919, -1046.3968237116933, 2994.2330169528723, -185.82754972577095, 2395.128438845277, -788.6583772827871, -3740.567975513637, -57.7980797290802, -1820.418313831091, 220.25654161721468, 610.3937964886427, -1169.1103497445583, -1369.3909599632025, 340.9276685938239, 2059.25057297945, 3037.0708773732185, -1546.7369926646352, -1213.8068343922496, 1544.8574621006846, 968.9072914868593, -997.3037093682215, -1552.2611224353313, -1515.259826734662, -899.8071489781141, 733.846033424139, 320.2126563433558, 1493.9678677078336, -1059.8126766979694, 1497.9020703211427, 199.0801506638527, -619.3584436774254, 2461.741928346455, -221.76120410859585, -659.3979484736919, 1106.460276581347, -1082.5748403072357, -770.6215497888625, -634.8655670173466, -1120.5097106695175, -301.6595162823796, -172.1400937139988, -1496.9963961988688, 1598.0580800399184, 858.2010285726283, 831.330703872256, -300.1415826147422, -2929.2537880651653, 1300.351657062769, 195.01972115039825, -2879.2589216418564, -2391.0711798742414, 894.5523625016212, 1809.509203352034, -1452.663402363658, -4428.196046449244, 268.58028480410576, -969.147753149271, 1271.4063216149807, -2106.5263244509697, 2114.545917853713, -1889.4014078080654, -2462.7378699742258, 1802.6317765414715, 1667.7351310998201, 409.51111882179976, -3822.9339734092355, -931.3721045553684, 2250.9141801074147, 1154.2051340192556, 2477.027449220419, 5165.945133924484, 2509.094205260277, 2025.8991277739406, -1202.0289778262377, -1620.1227298527956, -1314.8939875774086, 2662.1869243085384, 2837.4101402089, 1585.2394757270813, -1754.2004232928157, -741.6316986195743, 1598.9485496729612, -201.29870523512363, 1554.256972104311, 1220.828915014863, -2532.2193391919136, -3309.1429851055145, -1507.8257861435413, -647.0992840081453, -233.4514670521021, -1634.419058687985, 1090.8341912440956, 1315.5935047492385, 1719.476189918816, -3886.8356330394745, 831.3033706154674, 3925.6750417128205]"
2,1993,"[5353.221552022733, 12036.758434576914, 16894.213056076318, -38677.721991539, -5493.0837217234075, -3680.17543592304, 22974.895813018084, 5913.430685301311, -7442.462821140885, 25536.80936022103, 3516.2778144069016, -29161.32501424849, 13494.443884760141, 2496.4078439325094, -1852.478091724217, -1551.8556931316853, 4799.12298380211, -18582.746979668736, 645.6047933548689, -18022.166952945292, 22999.643658727407, -11260.049574900419, -2007.5961431525648, -23401.413948476315, -4031.7953515797853, 7720.955492770299, -8780.295919016004, -16917.74059790373, -6133.741865210235, -7485.736892879009, -11605.099716596305, -4312.237204320729, 2854.678305786103, -567.6460171639919, 16620.557187622413, -49.20976474136114, -11400.731600727886, 9890.175136879086, 19158.886249542236, 12032.914524361491, 8070.4912525038235, 84.24026522040367, 930.2328455001116, 1368.4491191208363, 627.4221781566739, -17297.497903563082, 1572.474881708622, 5772.203530706465, 19684.18520706892, -3009.936527363956, 1891.3089063316584, -16511.056027278304, 9017.00899916375, -10663.987302601337, -20164.82268998027, -2798.2596053034067, -10608.86627754569, -5151.773587046191, 7885.631897754967, -4709.639921359718, -9510.739406123757, 1896.718637086451, -6826.979455253109, 352.8232380412519, 1589.9172689951956, 29583.66122701764, -7288.484367094934, 19303.57334649563, -7660.277477105148, 17250.070386648178, 5486.321601867676, 7893.965352542698, 10528.610402207822, -15427.835186809301, -26793.832357496023, 14038.04701857362, 1442.1141803190112, -15033.86931432411, -8569.542050213204, -14283.8937450964, 8920.35649210494, -12367.862098664045, 4099.407616138458, -19167.42060855031, 7886.707777477801, -3517.567936293781, 4973.82154007256, -10815.878990903497, -2192.0527344718575, -19423.836641713977, 137.05125941336155, 11833.228210955858, 3396.3091622292995, -13625.284497324377, -11600.542615428567, -741.9890814814717, 11771.233942881227, -879.4513714071363, -8919.380197674036, -34434.79458158836, 10503.344957187772, 19773.9945499748, 2047.5933876484632, 16168.032277032733, -6675.178074414842, 6961.032331760973, 5951.239930526353, 2962.486433599144, -1145.5104823857546, -4964.93697982654, 14860.692801505327, -2160.2127838358283, -23112.922646835446, 8433.559160552919, -1432.5671638175845, -7613.670476004481, 8075.032416939735, 9772.419614180923, 2725.138568162918, 1391.573550157249, -9668.940640613437, -1918.4160678982735, -18745.002635858953, 11682.037112943828, 1518.5258983969688, -2855.1766146309674, 23397.790709778666, 7282.348718112335, -1899.1207941621542, 157.4393974803388, 4994.162662371993, -9492.148563750088, -377.73627235740423, 5308.034594535828, -1818.0521504618227, -4225.064302292361, -7671.627620607382, -1217.6097853817046, -18399.25359401107, -18217.043464865535, 2261.5596080226824, -5597.561641375534, -14588.333408227089, 12016.683509856462, 5697.582929715514, 9195.954824104905, -1048.2946963310242, 129.40033535659313, -7612.498788744211, 7676.616745337844, 5134.206864052918, 18443.948569457978, 12239.082307606936, -4804.518693558872, 2638.801685065031, -1044.789354916662, 10681.45496066939, -3567.526434545405, -7262.077913033776, 1505.807952048257, 4087.673155022785, -7534.283009240404, -10901.859046675265, 1584.2635994181037, 20134.146487161517, -9064.947236776352, -10953.481472879648, -2063.0079682171345, -22901.08626076579, -594.975056938827, 3988.1480046398938, 7094.970434427261, -2190.796297855675, -7134.406541268807, 2078.2231718227267, -12252.988975185901, -11538.334812551737, -2949.5046563893557, 1652.235251929611, 12599.716702766716, -11579.445750109851, -13051.722989335656, 437.9182075187564, 497.1155616044998, 4841.956707879901, 9443.753597900271, 1561.046226322651, 10946.985514521599, 23041.5163211748, -807.2046534977853, -14989.670259214938, -7938.343584410846, -1894.4813684001565, 6587.400272861123, 8479.073374927044, -10492.904534325004, -9645.725811675191, 10290.145646885037, 10083.295410722494, -4660.7340738251805, -3400.1709119975567, -17513.174621082842, 2980.1304106265306, -47.172672405838966, -9690.421607213095, 14122.291251778603, -11150.602175604552, -787.0336555056274, 4225.471523247659, 17130.25906343758, 29362.503884866834, -13006.686034619808, -21886.74240154028, 15406.430213980377, -13332.124922767282, 30324.36486211419, -14361.903142725118, -19999.227960973978, -5257.0974894315, -2734.9769395925105, 21835.98363764584, 1676.9483953882009, -8665.993290131912, -9429.179861505923, 16704.198939703405, -13986.341707970947, 12038.534358326346, -7348.09375249967, -2953.9883155561984, 7606.867136955261, 6073.185852378607, 18448.506071448326, 2335.6908653080463, 14530.991072975099, -22946.365345597267, -1748.9213894121349, -30149.45187523961, -12680.47051391378, -18125.358576286584, -3335.0667284782976, -3197.1942985616624, -13569.3224542737, -13489.62827461958, 10151.612165670842, -5650.550873219967, 6060.221624411643, 127.05316305346787, -8437.83896239847, 12118.190492648631, -20581.012931525707, -1194.576122365892, 7446.2898089289665, -13805.377100214362, 26279.999261826277, -21903.917886555195, -8212.332648590207, -25202.24967366457, -19185.59014677629, 3290.379321914166, -4788.862043051049, 7410.520097747445, -13014.81821359694, -1006.4182757884264, 30381.148308098316, -19680.12900193996, 14535.161141946912, 14777.372394770384, -9278.688257647678, 21375.945207446814, -4731.132843822241, -4494.790361225605, 23154.97635142505, -35726.51894822717, -12844.293846473098, -1147.0989939719439, 26719.33552789688, 12060.743391089141, 7092.54615290463, -3510.6879263278097, 15295.7770460397, -6421.778459511697, 10793.646971791983, -5113.396437034011, 9691.655658110976, 5476.492475748062, -1264.5994497612119, 2853.276179225417, -1563.3245233744383, 11674.884770710021, -43.89872191473842, 15681.61068221787, -7024.180748067796, 6804.025264196098, -1624.3505562245846, 3904.2916616480798, -139.20940281171352, 20093.660501763225, 13560.131035696715, -4763.389451771975, -27565.428433954716]"
3,1995,"[581.3872888796031, -12311.639943391085, 9249.646172934212, 14192.550566278398, 701.7677767500281, -5094.789214283228, 7816.413384189829, 8821.087109446526, 3099.147653037682, 20337.801508516073, 995.6397412642837, -27698.44505945593, -14576.245989769697, 847.2478606570512, -12299.387137454003, -28099.387966930866, -16150.43509413302, -37749.38175111078, -25126.213198818732, 8334.561007386073, 24323.397192299366, 4014.19425034523, -1560.0278047397733, 6694.579367341474, -10151.532061502337, -16856.978182926774, -4001.9591689556837, 9795.287440989166, -8403.624373357743, 1032.7716177105904, 10053.237659290433, 3074.1412074565887, 14819.384201854467, 26437.65755149722, 8789.953488260508, -13277.85782213509, -13606.891200238839, -5094.426677992567, 8082.838472940028, 1288.6753191947937, -14525.136500924826, 590.1184542058036, 13182.702013284434, 13517.238276546821, 4858.275090008974, -11653.856176048517, 629.4369526095688, 9098.088892698288, 564.7153227478266, 10091.888076224364, 13737.147183561698, -3499.9789819759317, 1059.1881817430258, -16074.595798645169, 17458.368776176125, -7772.281112618744, -6176.979659318924, -739.0865352675319, -886.1632482782006, -13268.858727015555, -16250.4819072932, 1754.2828442770988, 14187.215267259628, -1849.1492251306772, 3751.4685350526124, 14270.511477082968, 14524.599841941148, 10220.959207952023, 7650.964005447924, 4123.2891413494945, -12628.479696825147, -11098.784576300532, 15589.402914289385, -14442.773821466835, -9674.975935481489, 8330.51051556319, 6242.1937031780835, -8120.023185536265, -16745.514856636524, -18035.28970773518, 5556.546499758959, -4417.79776882194, 2687.4043983221054, -1020.4487674757838, 19350.119448568672, -6219.034940749407, 13014.983116462827, -6589.575310466811, 16041.144677944481, 348.16508305072784, 4509.299974631518, -7351.681722089648, 4069.232334624976, 11653.076691564173, -8813.940219715238, 14283.168487496674, -8874.563700333238, -1366.1168589815497, 13599.960339993238, -21334.30598092079, 12249.655914530158, 4816.888386666775, -2329.473925881088, 7790.127512156963, 1110.3345271497965, -328.72524499869905, 3614.5073346346617, 924.4727759882808, 2734.6781630236655, 6028.187645018101, -67.44062463985756, -762.5423536375165, -16140.049108047038, 6116.724384561181, -13909.887575693429, 10277.607704639435, 5888.571421712637, 15040.52087174356, 19755.347005117685, 7935.842032559216, 14935.659639023244, 9258.829049181193, 4499.563312932849, 6678.5229187086225, -2630.733890876174, 27827.739547803998, 6281.434503078461, 8979.233084044128, -6783.82041151938, 20391.66020031646, -13721.689700603485, -6795.140617504716, -2570.120724197477, 6099.150095999241, -6249.26097792387, 11882.686353877187, -4908.992413268425, -15933.500220373273, -15462.151775985956, -12037.479181345552, 4601.087446220219, -9044.289152860641, -6062.78602784127, 9603.177357316017, 11467.971601068974, -8801.395233668387, 1472.1192733570933, 11512.621846754104, 2424.5057481378317, 21860.563245415688, -895.1598178818822, 18878.922019310296, -6374.816443915479, 9130.945078149438, -12928.591055333614, 19324.571324635297, -1293.7610912322998, -9067.690508410335, -10480.740404084325, -19674.05463257432, -17065.21599276364, -3091.2402858659625, 272.03038670122623, 3138.876882973127, -1298.3394932905212, -6801.9347612876445, -31818.34991517663, 3190.16169244051, 4232.722937008701, 4139.699590072036, 5896.429869531188, 729.5433126422868, -2652.1790306046605, -4159.2041791677475, -14889.768047377467, 3010.030805869028, -17286.102149784565, -2928.438249781728, -13464.074946701527, 18198.90608999133, -8640.106869990937, -14652.785460174084, -9884.990709379315, 8197.850032925606, 7799.966854982078, 226.11755813658237, -25547.967378288507, 14473.033929690719, 22063.51722893119, 7060.905889481306, -1365.9668321311474, 995.9054856486619, -10582.95913004037, 19569.41188761592, -1274.7840318083763, 2215.480586670339, -9162.701664835215, -4602.8768615573645, -20259.124847993255, 6517.386913731694, -4730.666310023051, -25024.474262431264, 17132.931947678328, 2263.441841568798, 1379.9042616076767, 19647.365125708282, -15378.984648246318, -2173.5823515616357, -2461.4278906956315, 5960.116799116135, 16050.404760092497, 4692.373040534556, -3577.2451402544975, 21913.39673969522, 12214.383945845068, 1718.4171844329685, 6550.394014805555, -12492.242508696392, -18511.701146662235, 136.4519396275282, 9871.429726481438, -7172.115871138871, -8453.918834507465, 5069.356384143233, 8219.47193214763, 13127.799586255103, -19582.070806972682, -5766.660082768649, -17377.54319551587, 3016.098186209798, 12045.868765357882, 8357.500294446945, 16984.99236485362, -24592.733656453318, 77.6207562983036, -10431.380374245346, -45945.610494315624, -15471.069159938022, -13224.437030501664, -16881.765862077475, -21242.871035700664, -12014.896430805326, -505.52943186461926, 32166.533243894577, 22398.64218428731, -5536.492927609943, -5417.912811264396, -8846.968799240887, -3079.3248971402645, -14452.789606787264, 17861.04308308661, 1931.238524980843, -7070.1021846830845, 7326.511013105512, -30476.743771908805, 1599.595006301999, -23389.080753147602, 153.17132338881493, 2905.9039262980223, -19893.542523413897, 18809.53929170966, -5322.343841481954, 11793.863388694823, 15237.416727948934, 9195.511147141457, -6463.448169725947, 14948.135258346796, -12711.960246514529, 24299.387458235025, 10775.451244458556, -35297.053550601006, 16555.183936864138, 3729.0778755769134, -10794.247761800885, -8104.111186038703, 20017.450116723776, -6168.844254896045, 5985.720531702042, 4724.759902983904, 17749.081539720297, -3085.9617654830217, 6215.078457891941, 3133.14505918324, 15128.98113077879, 630.0457192584872, 8112.076071191579, -14334.445124888793, -6349.973116785288, -13871.119789868593, -8880.439283721149, 1739.2897299937904, -591.7325123213232, 8719.40807081759, -3164.3154761120677, -2942.0463600922376, -7994.847866475582, -3605.9622074533254, 23339.060948826373, -17897.913786023855, 224.37474627792835]"
4,1958,"[-18723.283520232886, -13876.56741565466, -4368.816734336317, 13621.46403697203, -9177.271600285545, -2492.4826374454424, 2855.6206900700927, -8151.214159276336, 14187.644608475268, -1596.9948895573616, -11530.004894062877, -13787.045041974634, 22607.46654650569, -2369.8730513751507, -2519.157916583121, 3246.5421858765185, -26561.04854735057, 14530.998665645719, 13119.061446502805, 21542.98398166895, -25230.93116271496, -13478.775619765744, 6141.053280059714, -1416.167724762112, 21488.799280159175, -8392.643360286951, -2319.053417354822, 20738.917832553387, 3682.7265692725778, 908.1113453283906, -25700.490939319134, 5987.190238118172, 20210.02244257182, -9173.983559612185, 2784.704717874527, 5211.319205678999, -6080.509112551808, -6868.716822180897, -9834.174870975316, -10332.699334472418, 1456.8646558858454, 14071.604654874653, -17490.889647439122, -2418.5936209019274, 10947.946660846472, 20827.38119712472, 10073.572157099843, -6030.385633960366, -8061.8142052441835, 7348.523129880428, 4232.499856233597, -11382.18242803216, -418.3735483586788, 9365.09276283905, 5768.633294411004, -11341.729590505362, 4681.156829752028, 614.2852510809898, -14787.535039663315, -21760.76323577389, 11097.962539702654, 40501.99494571984, -13662.94639090728, -20217.69204315543, -5157.351444777683, 1082.7801580280066, -22097.005311638117, 21663.7555154413, 1527.641917720437, -100.33394748717546, 20387.95581459999, -1101.2613749355078, 13826.703310519457, 15147.103723995388, 3056.1439851671457, 4888.605199292302, 9289.627967119217, 4476.445973485708, -6980.07402112335, -5332.522923881654, -2335.700801193714, 4426.833372212946, 1738.3073536274023, -8342.931913167238, 6729.021773852408, -7028.508477523923, -5403.253138456494, 27275.523250713944, 9954.404726136476, 4033.326218869537, 5698.311139702797, -4832.008214280009, 7236.694206394255, 21081.540715366602, -2484.2959339022636, -21508.80849468708, -298.8677858300507, -27125.334576576948, 11146.267219364643, -16740.601454913616, -13067.359043307602, 9940.000909473747, -4958.510117785074, 8110.69368009083, 5178.007238313556, -9598.275463849306, 12051.174400642514, 13499.02778640762, -1643.3893394246697, 3341.376900676638, 4294.632920473814, 5270.740612611175, -15374.651207596064, -15329.4094928056, -11634.282826848328, 5276.350230559707, 10439.053756795824, 10243.900922857225, -16301.966848909855, 914.9941704329103, 5010.265571836382, -7252.837110355496, -12552.493317320943, -18806.194189161062, 10178.274892821908, 24519.150776706636, -9436.770483523607, -11085.794714584947, 72.86188556626439, -16414.407630048692, 15912.656303927302, -15915.039957359433, -14846.979892499745, 15824.321707978845, 34022.60176771879, 193.04794067144394, 7136.664240270853, -4740.48061594367, 17859.18771338463, 10505.7638810426, 645.1655921190977, 7139.180617593229, -1308.5691732438281, 15067.710579127073, 2070.064073741436, -11850.589475944638, -11511.005381450057, 9754.052572250366, 9066.040551155806, 5242.873382017016, 5397.902781203389, 2651.9423411637545, -5732.108012985438, 8823.261247687042, 1872.497555680573, 6327.937078535557, -7394.801154550165, -17333.161296069622, 18849.74694186449, -8887.711429219693, -8951.663575530052, 8241.94340287894, 12473.967055097222, 9569.301776051521, -21674.919566834345, 2582.0312589108944, -13872.33329391363, 5646.6522955447435, 12184.207776002586, -10544.15873722732, 8951.258027030155, -4532.03772944212, 9500.89500067383, -3794.289375156164, -5574.315082222223, -17994.843837700784, 32363.778274402022, -13450.599816977978, -3262.4297412829474, 2795.346563819796, 2339.3288020715117, -14326.647026635706, 2915.938400629908, -5796.1507643945515, 23846.462822794914, -3228.2883962411433, 627.2952655255795, 7905.494775526226, 2912.3720359131694, -15633.486799106002, 1443.4791955761611, 21869.611550457776, 19526.390386864543, -5532.8690598756075, 196.02025073766708, 19792.108935251832, 7625.585707783699, -9158.198043212295, -4326.327698074281, -9483.533537998796, 186.24139492213726, 2036.2594672888517, 6231.786829728633, -11860.413861567387, -5070.360827833414, 7792.18757738173, 5161.248413525522, 13806.91064715758, -13867.379220602103, -6017.433687614277, 31621.719902455807, -3108.3107941113412, -13268.325377854053, 8264.261695632711, 1618.1232786029577, -9929.45604750514, -5656.437740504742, -12294.812378920615, 5032.659339390695, 18551.522770565003, 18928.678536459804, -6075.424159988761, -12081.641830291599, -1406.93877601251, -11025.035808175802, -1921.5884920172393, 14763.915461874567, 8681.75676876679, -13339.28660150338, -6798.755375623703, -6517.141386628151, 12880.507492467761, -402.18598776031286, 27966.446747660637, -23904.892586227506, 16075.303997695446, -1729.4785916656256, -14010.46548664989, 16064.7453725636, -13462.845398327336, 11207.83283162862, 10272.084599666297, -2347.974562762305, 7261.145190320909, 9330.853195413947, 3299.003106981516, 28543.12825876847, -25402.03916569054, 9737.821058765054, 13955.549921471626, 13263.376710929908, 3208.5328779295087, 17262.100109890103, 11368.99062583968, -7758.009308978915, -1909.7350394488312, -5120.542809024453, -9927.527549788356, 685.7457650061697, -12324.960024893284, 1773.6727857009973, -6276.06424716115, -9118.546441599727, -23650.793926887214, 2026.9506532847881, 7134.953388165683, -11251.459381438792, 9357.806037440896, 5401.611774018034, 8470.38641290972, -20092.922423336655, -2768.0046714656055, 1355.721158772707, -14400.69227847457, -28077.05487754941, 2185.2903978936374, -5614.670954711735, -28756.382045820355, -32878.14670082927, 5989.875026821159, -5476.874125580303, 29615.44267512858, 6640.331129088998, 30652.91179138422, 37163.74680110067, 13796.13698835671, 18164.813448630273, 2427.86923751235, 1590.457870028913, 10023.52021498233, -14510.747635677457, 932.7886633202434, -30243.125186622143, 15712.94303290546, -20191.24609850347, -8278.052905384451, 11691.106310240924, 10893.326300777495, 5789.835496142507, 19835.39022603631]"
