,year,words
49,1929,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманизм', 'гуманист', 'утопия', 'утопический']"
50,2005,"['авторитарный', 'анархист', 'анархизм', 'фашист', 'либертарианство', 'либертарианство', 'националист', 'популизм', 'популист', 'прогрессизм', 'прогрессивный', 'капиталист', 'утопический']"
51,1996,"['авторитарный', 'авторитаризм', 'анархия', 'анархист', 'анархизм', 'фашист', 'либертарианство', 'либертарианство', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'капиталист', 'утопический']"
52,1911,"['демократия', 'диктатура', 'авторитарный', 'авторитаризм', 'коммунизм', 'коммунист', 'тоталитаризм', 'социализм', 'социалистический', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашизм', 'фашист', 'либерализм', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'национализм', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманизм', 'гуманист', 'капитализм', 'капиталист', 'утопия', 'утопический']"
53,1933,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманизм', 'гуманист']"
54,1982,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашист', 'либерализм', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'капиталист', 'утопический']"
55,1904,"['демократия', 'диктатура', 'авторитарный', 'авторитаризм', 'коммунизм', 'коммунист', 'тоталитаризм', 'социализм', 'социалистический', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашизм', 'фашист', 'либерализм', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'национализм', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманизм', 'гуманист', 'капитализм', 'капиталист', 'утопия', 'утопический']"
56,1964,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопия', 'утопический']"
57,1941,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист']"
58,1979,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'анархизм', 'фашист', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопический']"
59,1907,"['авторитарный', 'авторитаризм', 'коммунизм', 'коммунист', 'тоталитаризм', 'социализм', 'социалистический', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашизм', 'фашист', 'либерализм', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'национализм', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманизм', 'гуманист', 'капитализм', 'капиталист', 'утопия', 'утопический']"
60,1992,"['авторитарный', 'авторитаризм', 'анархист', 'анархизм', 'фашист', 'либертарианство', 'либертарианство', 'националист', 'популизм', 'популист', 'прогрессизм', 'прогрессивный', 'утопический']"
61,1926,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'анархизм', 'консерватизм', 'фашизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'национализм', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманизм', 'гуманист', 'утопия', 'утопический']"
62,1976,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашист', 'либерализм', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'утопия', 'утопический']"
63,1986,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'анархизм', 'фашист', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопический']"
64,1957,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопия']"
65,1947,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопия']"
66,1920,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'консерватизм', 'фашизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'национализм', 'националист', 'популизм', 'популист', 'прогрессизм', 'прогрессивный', 'гуманизм', 'гуманист', 'утопический']"
67,1968,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'анархизм', 'консерватизм', 'фашист', 'либерал', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопический']"
68,1946,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархия', 'анархист', 'консерватизм', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'утопический']"
69,1961,"['авторитарный', 'авторитаризм', 'тоталитаризм', 'анархист', 'фашист', 'либертарианство', 'либертарианство', 'либерализация', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист']"
70,2002,"['авторитарный', 'авторитаризм', 'анархия', 'анархист', 'анархизм', 'фашист', 'либертарианство', 'либертарианство', 'националист', 'популизм', 'популист', 'прогрессизм', 'гуманист', 'капиталист', 'утопический']"
